 

stn;time;rre150yx
ABO;1939;62.7
ABO;1940;46.9
ABO;1941;35.1
ABO;1942;36.0
ABO;1943;46.0
ABO;1944;80.2
ABO;1945;34.0
ABO;1946;41.5
ABO;1947;61.2
ABO;1948;43.6
ABO;1949;40.0
ABO;1950;85.0
ABO;1951;35.3
ABO;1952;50.0
ABO;1953;36.4
ABO;1954;69.0
ABO;1955;54.4
ABO;1956;42.5
ABO;1957;65.3
ABO;1958;61.5
ABO;1959;37.8
ABO;1960;47.4
ABO;1961;64.5
ABO;1962;46.5
ABO;1963;43.5
ABO;1964;45.2
ABO;1965;49.0
ABO;1966;44.5
ABO;1967;43.2
ABO;1968;86.0
ABO;1969;35.9
ABO;1970;91.0
ABO;1971;48.4
ABO;1972;61.5
ABO;1973;41.0
ABO;1974;50.0
ABO;1975;36.7
ABO;1976;47.8
ABO;1977;61.1
ABO;1978;64.4
ABO;1979;77.0
ABO;1980;57.5
ABO;1981;62.0
ABO;1982;35.1
ABO;1983;59.0
ABO;1984;49.0
ABO;1985;45.0
ABO;1986;54.2
ABO;1987;39.0
ABO;1988;51.1
ABO;1989;41.0
ABO;1990;87.0
ABO;1991;56.4
ABO;1992;40.6
ABO;1993;52.9
ABO;1994;39.9
ABO;1995;38.8
ABO;1996;42.5
ABO;1997;60.9
ABO;1998;31.1
ABO;1999;45.4
ABO;2000;35.4
ABO;2001;73.8
ABO;2002;58.9
ABO;2003;54.5
ABO;2004;56.1
ABO;2005;66.0
ABO;2006;38.5
ABO;2007;66.0
ABO;2008;40.5
ABO;2009;47.6
ABO;2010;49.3
ABO;2011;49.7
ABO;2012;37.1
ABO;2013;38.9
ABO;2014;60.4
ABO;2015;75.4
ABO;2016;33.6
ABO;2017;62.7
ABO;2018;71.5
ABO;2019;44.4
ABO;2020;51.6
