 

stn;time;tre200d0
MBISL;20150401;2.0
MBISL;20150402;3.0
MBISL;20150403;7.3
MBISL;20150404;4.4
MBISL;20150405;2.3
MBISL;20150406;4.2
MBISL;20150407;7.4
MBISL;20150408;8.9
MBISL;20150409;11.5
MBISL;20150410;15.4
MBISL;20150411;13.1
MBISL;20150412;14.2
MBISL;20150413;15.2
MBISL;20150414;15.3
MBISL;20150415;15.0
MBISL;20150416;15.4
MBISL;20150417;11.9
MBISL;20150418;8.0
MBISL;20150419;8.7
MBISL;20150420;13.1
MBISL;20150421;14.8
MBISL;20150422;15.6
MBISL;20150423;14.8
MBISL;20150424;15.8
MBISL;20150425;15.4
MBISL;20150426;17.0
MBISL;20150427;16.6
MBISL;20150428;6.9
MBISL;20150429;10.7
MBISL;20150430;14.7
MBISL;20150501;11.3
MBISL;20150502;14.6
MBISL;20150503;15.0
MBISL;20150504;18.1
MBISL;20150505;20.0
MBISL;20150506;13.7
MBISL;20150507;15.2
MBISL;20150508;15.3
MBISL;20150509;15.8
MBISL;20150510;17.8
MBISL;20150511;18.7
MBISL;20150512;21.8
MBISL;20150513;21.7
MBISL;20150514;21.5
MBISL;20150515;7.4
MBISL;20150516;14.4
MBISL;20150517;16.1
MBISL;20150518;18.3
MBISL;20150519;13.8
MBISL;20150520;7.9
MBISL;20150521;6.4
MBISL;20150522;11.0
MBISL;20150523;12.6
MBISL;20150524;14.9
MBISL;20150525;14.3
MBISL;20150526;11.9
MBISL;20150527;14.6
MBISL;20150528;16.5
MBISL;20150529;18.8
MBISL;20150530;17.6
MBISL;20150531;18.9
MBISL;20150601;19.4
MBISL;20150602;20.9
MBISL;20150603;23.1
MBISL;20150604;23.2
MBISL;20150605;25.2
MBISL;20150606;25.5
MBISL;20150607;23.0
MBISL;20150608;21.3
MBISL;20150609;17.4
MBISL;20150610;18.5
MBISL;20150611;20.5
MBISL;20150612;23.4
MBISL;20150613;23.2
MBISL;20150614;19.7
MBISL;20150615;16.7
MBISL;20150616;17.3
MBISL;20150617;19.7
MBISL;20150618;17.2
MBISL;20150619;16.5
MBISL;20150620;13.4
MBISL;20150621;15.3
MBISL;20150622;19.3
MBISL;20150623;14.5
MBISL;20150624;18.0
MBISL;20150625;20.1
MBISL;20150626;21.6
MBISL;20150627;19.4
MBISL;20150628;22.2
MBISL;20150629;22.9
MBISL;20150630;24.4
MBISL;20150701;26.2
MBISL;20150702;-
MBISL;20150703;-
MBISL;20150704;29.5
MBISL;20150705;27.6
MBISL;20150706;26.3
MBISL;20150707;27.3
MBISL;20150708;21.0
MBISL;20150709;21.3
MBISL;20150710;22.2
MBISL;20150711;25.4
MBISL;20150712;25.6
MBISL;20150713;24.0
MBISL;20150714;26.0
MBISL;20150715;26.5
MBISL;20150716;27.3
MBISL;20150717;25.9
MBISL;20150718;24.0
MBISL;20150719;24.7
MBISL;20150720;25.2
MBISL;20150721;27.1
MBISL;20150722;24.4
MBISL;20150723;23.0
MBISL;20150724;23.7
MBISL;20150725;20.5
MBISL;20150726;19.8
MBISL;20150727;20.7
MBISL;20150728;20.1
MBISL;20150729;17.3
MBISL;20150730;16.4
MBISL;20150731;20.1
MBISL;20150801;18.5
MBISL;20150802;21.8
MBISL;20150803;24.6
MBISL;20150804;22.4
MBISL;20150805;24.3
MBISL;20150806;28.0
MBISL;20150807;28.6
MBISL;20150808;27.3
MBISL;20150809;23.3
MBISL;20150810;24.3
MBISL;20150811;25.1
MBISL;20150812;26.3
MBISL;20150813;27.0
MBISL;20150814;21.0
MBISL;20150815;16.7
MBISL;20150816;16.4
MBISL;20150817;17.3
MBISL;20150818;16.3
MBISL;20150819;14.7
MBISL;20150820;19.5
MBISL;20150821;20.5
MBISL;20150822;21.2
MBISL;20150823;20.8
MBISL;20150824;19.4
MBISL;20150825;18.9
MBISL;20150826;20.5
MBISL;20150827;24.4
MBISL;20150828;25.9
MBISL;20150829;25.0
MBISL;20150830;26.6
MBISL;20150831;-
MBISL;20150901;20.3
MBISL;20150902;18.2
MBISL;20150903;16.3
MBISL;20150904;17.8
MBISL;20150905;12.7
MBISL;20150906;13.3
MBISL;20150907;15.7
MBISL;20150908;15.9
MBISL;20150909;17.1
MBISL;20150910;15.0
MBISL;20150911;16.4
MBISL;20150912;21.0
MBISL;20150913;20.3
MBISL;20150914;16.8
MBISL;20150915;16.2
MBISL;20150916;24.1
MBISL;20150917;16.0
MBISL;20150918;13.0
MBISL;20150919;13.9
MBISL;20150920;14.9
MBISL;20150921;14.3
MBISL;20150922;14.6
MBISL;20150923;-
MBISL;20150924;-
MBISL;20150925;14.4
MBISL;20150926;14.4
MBISL;20150927;14.2
MBISL;20150928;12.3
MBISL;20150929;11.5
MBISL;20150930;10.8
MBISL;20151001;11.4
MBISL;20151002;12.2
MBISL;20151003;16.2
MBISL;20151004;13.8
MBISL;20151005;15.3
MBISL;20151006;15.0
MBISL;20151007;13.8
MBISL;20151008;13.3
MBISL;20151009;13.6
MBISL;20151010;11.6
MBISL;20151011;13.7
MBISL;20151012;13.3
MBISL;20151013;10.4
MBISL;20151014;8.3
MBISL;20151015;5.5
MBISL;20151016;5.8
MBISL;20151017;7.3
MBISL;20151018;8.0
MBISL;20151019;8.2
MBISL;20151020;7.5
MBISL;20151021;7.6
MBISL;20151022;9.1
MBISL;20151023;10.6
MBISL;20151024;10.3
MBISL;20151025;11.1
MBISL;20151026;10.0
MBISL;20151027;9.5
MBISL;20151028;12.2
MBISL;20151029;10.4
MBISL;20151030;10.8
MBISL;20151031;9.9
MBISL;20151101;8.8
MBISL;20151102;7.8
MBISL;20151103;9.6
MBISL;20151104;10.8
MBISL;20151105;10.9
MBISL;20151106;12.2
MBISL;20151107;12.7
MBISL;20151108;12.1
MBISL;20151109;12.0
MBISL;20151110;11.9
MBISL;20151111;9.6
MBISL;20151112;7.1
MBISL;20151113;6.5
MBISL;20151114;-
MBISL;20151115;10.2
MBISL;20151116;10.8
MBISL;20151117;10.4
MBISL;20151118;12.7
MBISL;20151119;11.6
MBISL;20151120;10.9
MBISL;20151121;-
MBISL;20151122;-0.4
MBISL;20151123;1.0
MBISL;20151124;0.4
MBISL;20151125;1.9
MBISL;20151126;0.8
MBISL;20151127;1.9
MBISL;20151128;1.0
MBISL;20151129;3.6
MBISL;20151130;6.7
MBISL;20151201;6.4
MBISL;20151202;5.0
MBISL;20151203;2.3
MBISL;20151204;4.0
MBISL;20151205;-
MBISL;20151206;3.7
MBISL;20151207;5.7
MBISL;20151208;3.7
MBISL;20151209;5.5
MBISL;20151210;2.6
MBISL;20151211;2.6
MBISL;20151212;-
MBISL;20151213;2.9
MBISL;20151214;3.2
MBISL;20151215;3.8
MBISL;20151216;6.7
MBISL;20151217;7.3
MBISL;20151218;6.9
MBISL;20151219;6.6
MBISL;20151220;4.3
MBISL;20151221;6.1
MBISL;20151222;6.3
MBISL;20151223;5.7
MBISL;20151224;5.5
MBISL;20151225;5.9
MBISL;20151226;-
MBISL;20151227;4.1
MBISL;20151228;3.2
MBISL;20151229;1.7
MBISL;20151230;2.9
MBISL;20151231;4.0
MBISL;20160101;5.7
MBISL;20160102;4.4
MBISL;20160103;5.3
MBISL;20160104;4.9
MBISL;20160105;-
MBISL;20160106;3.5
MBISL;20160107;2.7
MBISL;20160108;5.7
MBISL;20160109;-
MBISL;20160110;5.2
MBISL;20160111;6.3
MBISL;20160112;4.7
MBISL;20160113;1.4
MBISL;20160114;-0.6
MBISL;20160115;0.9
MBISL;20160116;-3.2
MBISL;20160117;-5.2
MBISL;20160118;-4.7
MBISL;20160119;-1.1
MBISL;20160120;1.6
MBISL;20160121;0.0
MBISL;20160122;-0.1
MBISL;20160123;-
MBISL;20160124;-
MBISL;20160125;-
MBISL;20160126;5.1
MBISL;20160127;5.1
MBISL;20160128;5.7
MBISL;20160129;6.6
MBISL;20160130;-
MBISL;20160131;6.5
MBISL;20160201;11.1
MBISL;20160202;7.9
MBISL;20160203;1.8
MBISL;20160204;1.0
MBISL;20160205;3.9
MBISL;20160206;-
MBISL;20160207;-
MBISL;20160208;-
MBISL;20160209;-
MBISL;20160210;-
MBISL;20160211;-
MBISL;20160212;-
MBISL;20160213;-
MBISL;20160214;-
MBISL;20160215;-
MBISL;20160216;-
MBISL;20160217;-
MBISL;20160218;-
MBISL;20160219;-
MBISL;20160220;-
MBISL;20160221;-
MBISL;20160222;9.1
MBISL;20160223;6.0
MBISL;20160224;-
MBISL;20160225;-
MBISL;20160226;2.4
MBISL;20160227;-
MBISL;20160228;-
MBISL;20160229;0.6
MBISL;20160301;2.2
MBISL;20160302;3.4
MBISL;20160303;-0.2
MBISL;20160304;3.6
MBISL;20160305;-
MBISL;20160306;2.2
MBISL;20160307;3.1
MBISL;20160308;-0.1
MBISL;20160309;-
MBISL;20160310;-
MBISL;20160311;5.0
MBISL;20160312;5.0
MBISL;20160313;6.4
MBISL;20160314;6.1
MBISL;20160315;2.5
MBISL;20160316;5.4
MBISL;20160317;7.3
MBISL;20160318;7.8
MBISL;20160319;-
MBISL;20160320;6.5
MBISL;20160321;6.3
MBISL;20160322;7.1
MBISL;20160323;4.8
MBISL;20160324;8.0
MBISL;20160325;6.0
MBISL;20160326;-
MBISL;20160327;-
MBISL;20160328;8.4
MBISL;20160329;12.4
MBISL;20160330;12.6
MBISL;20160331;17.4
MBISL;20160401;-
MBISL;20160402;-
MBISL;20160403;17.8
MBISL;20160404;17.2
MBISL;20160405;15.4
MBISL;20160406;10.0
MBISL;20160407;8.0
MBISL;20160408;5.5
MBISL;20160409;7.1
MBISL;20160410;-
MBISL;20160411;12.8
MBISL;20160412;14.4
MBISL;20160413;10.8
MBISL;20160414;9.5
MBISL;20160415;11.5
MBISL;20160416;-
MBISL;20160417;-
MBISL;20160418;-
MBISL;20160419;9.5
MBISL;20160420;11.4
MBISL;20160421;13.5
MBISL;20160422;15.8
MBISL;20160423;-
MBISL;20160424;1.5
MBISL;20160425;3.0
MBISL;20160426;7.1
MBISL;20160427;3.4
MBISL;20160428;7.8
MBISL;20160429;-
MBISL;20160430;-
MBISL;20160501;6.0
MBISL;20160502;7.6
MBISL;20160503;8.0
MBISL;20160504;11.1
MBISL;20160505;13.6
MBISL;20160506;17.8
MBISL;20160507;17.7
MBISL;20160508;17.6
MBISL;20160509;18.6
MBISL;20160510;19.9
MBISL;20160511;18.3
MBISL;20160512;11.3
MBISL;20160513;9.5
MBISL;20160514;-
MBISL;20160515;9.5
MBISL;20160516;10.1
MBISL;20160517;12.4
MBISL;20160518;15.2
MBISL;20160519;10.5
MBISL;20160520;14.1
MBISL;20160521;-
MBISL;20160522;20.6
MBISL;20160523;8.4
MBISL;20160524;11.8
MBISL;20160525;16.1
MBISL;20160526;-
MBISL;20160527;21.0
MBISL;20160528;-
MBISL;20160529;16.4
MBISL;20160530;16.0
MBISL;20160531;16.4
MBISL;20160601;16.7
MBISL;20160602;15.5
MBISL;20160603;15.7
MBISL;20160604;-
MBISL;20160605;16.8
MBISL;20160606;19.5
MBISL;20160607;20.7
MBISL;20160608;16.0
MBISL;20160609;14.8
MBISL;20160610;18.4
MBISL;20160611;-
MBISL;20160612;15.6
MBISL;20160613;15.2
MBISL;20160614;14.6
MBISL;20160615;15.6
MBISL;20160616;-
MBISL;20160617;-
MBISL;20160618;-
MBISL;20160619;-
MBISL;20160620;-
MBISL;20160621;16.8
MBISL;20160622;21.0
MBISL;20160623;-
MBISL;20160624;-
MBISL;20160625;-
MBISL;20160626;-
MBISL;20160627;-
MBISL;20160628;-
MBISL;20160629;-
MBISL;20160630;20.0
