 

stn;time;rre150mx
ZHBID;198207;36.0
ZHBID;198208;28.5
ZHBID;198209;18.5
ZHBID;198210;33.0
ZHBID;198211;22.0
ZHBID;198212;23.0
ZHBID;198301;17.0
ZHBID;198302;12.5
ZHBID;198303;14.5
ZHBID;198304;19.0
ZHBID;198305;20.5
ZHBID;198306;26.5
ZHBID;198307;20.0
ZHBID;198308;15.5
ZHBID;198309;29.5
ZHBID;198310;14.5
ZHBID;198311;35.0
ZHBID;198312;9.5
ZHBID;198401;15.0
ZHBID;198402;11.0
ZHBID;198403;4.5
ZHBID;198404;17.5
ZHBID;198405;26.0
ZHBID;198406;25.0
ZHBID;198407;30.5
ZHBID;198408;30.0
ZHBID;198409;30.5
ZHBID;198410;30.5
ZHBID;198411;28.5
ZHBID;198412;23.5
ZHBID;198501;15.5
ZHBID;198502;14.5
ZHBID;198503;14.0
ZHBID;198504;9.5
ZHBID;198505;12.0
ZHBID;198506;14.5
ZHBID;198507;10.0
ZHBID;198508;26.0
ZHBID;198509;15.5
ZHBID;198510;2.0
ZHBID;198511;43.0
ZHBID;198512;22.0
ZHBID;198601;21.0
ZHBID;198602;18.0
ZHBID;198603;15.0
ZHBID;198604;36.5
ZHBID;198605;37.0
ZHBID;198606;52.0
ZHBID;198607;28.0
ZHBID;198608;53.0
ZHBID;198609;13.5
ZHBID;198610;17.0
ZHBID;198611;15.5
ZHBID;198612;19.0
ZHBID;198701;12.0
ZHBID;198702;28.5
ZHBID;198703;33.0
ZHBID;198704;20.5
ZHBID;198705;22.0
ZHBID;198706;46.5
ZHBID;198707;17.0
ZHBID;198708;33.0
ZHBID;198709;71.0
ZHBID;198710;10.5
ZHBID;198711;19.5
ZHBID;198712;11.5
ZHBID;198801;9.0
ZHBID;198802;14.0
ZHBID;198803;27.0
ZHBID;198804;19.5
ZHBID;198805;26.5
ZHBID;198806;34.0
ZHBID;198807;19.0
ZHBID;198808;21.5
ZHBID;198809;22.0
ZHBID;198810;34.5
ZHBID;198811;21.0
ZHBID;198812;20.5
ZHBID;198901;4.0
ZHBID;198902;18.0
ZHBID;198903;9.0
ZHBID;198904;11.5
ZHBID;198905;14.0
ZHBID;198906;20.0
ZHBID;198907;30.0
ZHBID;198908;22.0
ZHBID;198909;19.5
ZHBID;198910;41.0
ZHBID;198911;8.0
ZHBID;198912;12.0
ZHBID;199001;8.5
ZHBID;199002;45.0
ZHBID;199003;9.5
ZHBID;199004;12.0
ZHBID;199005;31.0
ZHBID;199006;20.5
ZHBID;199007;30.0
ZHBID;199008;14.5
ZHBID;199009;23.5
ZHBID;199010;21.0
ZHBID;199011;22.0
ZHBID;199012;10.0
ZHBID;199101;12.0
ZHBID;199102;6.0
ZHBID;199103;16.0
ZHBID;199104;17.0
ZHBID;199105;47.0
ZHBID;199106;43.0
ZHBID;199107;7.5
ZHBID;199108;7.0
ZHBID;199109;22.5
ZHBID;199110;8.0
ZHBID;199111;30.3
ZHBID;199112;18.0
ZHBID;199201;6.5
ZHBID;199202;17.0
ZHBID;199203;34.5
ZHBID;199204;15.9
ZHBID;199205;15.0
ZHBID;199206;36.0
ZHBID;199207;35.5
ZHBID;199208;21.5
ZHBID;199209;30.0
ZHBID;199210;28.5
ZHBID;199211;27.5
ZHBID;199212;18.5
ZHBID;199301;10.0
ZHBID;199302;6.0
ZHBID;199303;14.5
ZHBID;199304;28.5
ZHBID;199305;22.5
ZHBID;199306;22.5
ZHBID;199307;27.0
ZHBID;199308;25.5
ZHBID;199309;12.5
ZHBID;199310;33.0
ZHBID;199311;17.0
ZHBID;199312;12.0
ZHBID;199401;19.0
ZHBID;199402;8.5
