 

stn;time;fu3010m1
COV;201702;115.2
COV;201703;114.8
COV;201704;94.7
COV;201705;85.3
COV;201706;90.4
COV;201707;88.6
COV;201708;110.5
COV;201709;94.3
COV;201710;149.4
COV;201711;101.9
COV;201712;111.6
COV;201801;119.9
COV;201802;78.8
COV;201803;110.9
COV;201804;109.4
COV;201805;94.7
COV;201806;79.2
COV;201807;79.9
COV;201808;70.6
COV;201809;91.8
COV;201810;153.0
COV;201811;99.7
COV;201812;126.7
COV;201901;98.3
COV;201902;104.8
COV;201903;139.7
COV;201904;112.3
COV;201905;99.4
COV;201906;135.0
COV;201907;81.7
COV;201908;114.5
COV;201909;99.4
COV;201910;100.1
COV;201911;121.0
COV;201912;136.4
COV;202001;100.8
COV;202002;167.4
COV;202003;90.7
COV;202004;82.8
COV;202005;80.3
COV;202006;83.2
COV;202007;67.0
COV;202008;106.2
COV;202009;79.2
COV;202010;124.9
COV;202011;80.3
COV;202012;131.0
COV;202101;96.5
COV;202102;113.8
COV;202103;111.6
