 

stn;time;hns000y0
BUS;1985;113
BUS;1986;127
BUS;1987;66
BUS;1988;45
BUS;1989;5
BUS;1990;50
BUS;1991;38
BUS;1992;15
BUS;1993;21
BUS;1994;8
BUS;1995;45
BUS;1996;31
BUS;1997;16
BUS;1998;50
BUS;1999;72
BUS;2000;6
BUS;2001;16
BUS;2002;1
BUS;2003;26
BUS;2004;35
BUS;2005;68
BUS;2006;60
BUS;2007;8
BUS;2008;39
BUS;2009;32
BUS;2010;116
BUS;2011;9
BUS;2012;71
BUS;2013;54
BUS;2014;12
BUS;2015;30
BUS;2016;13
BUS;2017;36
BUS;2018;8
BUS;2019;7
BUS;2020;6
