 

stn;time;tre200y0
ALT;1864;8.5
ALT;1865;9.9
ALT;1866;10.0
ALT;1867;9.7
ALT;1868;10.2
ALT;1869;9.6
ALT;1870;9.0
ALT;1871;8.3
ALT;1872;10.5
ALT;1873;9.8
ALT;1874;9.2
ALT;1875;9.2
ALT;1876;9.7
ALT;1877;9.8
ALT;1878;9.1
ALT;1879;8.4
ALT;1880;9.6
ALT;1881;9.4
ALT;1882;9.2
ALT;1883;9.1
ALT;1884;9.8
ALT;1885;9.6
ALT;1886;9.6
ALT;1887;8.3
ALT;1888;8.8
ALT;1889;8.4
ALT;1890;8.6
ALT;1891;8.5
ALT;1892;9.6
ALT;1893;10.2
ALT;1894;9.9
ALT;1895;9.9
ALT;1896;9.3
ALT;1897;10.4
ALT;1898;10.3
ALT;1899;10.5
ALT;1900;10.6
ALT;1901;9.1
ALT;1902;8.9
ALT;1903;9.1
ALT;1904;9.6
ALT;1905;8.9
ALT;1906;8.9
ALT;1907;9.1
ALT;1908;8.5
ALT;1909;8.3
ALT;1910;9.1
ALT;1911;9.8
ALT;1912;9.0
ALT;1913;9.4
ALT;1914;9.0
ALT;1915;8.9
ALT;1916;9.3
ALT;1917;8.3
ALT;1918;9.1
ALT;1919;8.4
ALT;1920;9.7
ALT;1921;9.8
ALT;1922;8.4
ALT;1923;9.4
ALT;1924;8.6
ALT;1925;8.9
ALT;1926;9.8
ALT;1927;9.3
ALT;1928;9.8
ALT;1929;8.8
ALT;1930;10.1
ALT;1931;8.5
ALT;1932;9.0
ALT;1933;8.7
ALT;1934;9.9
ALT;1935;9.3
ALT;1936;9.6
ALT;1937;9.7
ALT;1938;9.0
ALT;1939;9.0
ALT;1940;8.1
ALT;1941;8.6
ALT;1942;9.1
ALT;1943;10.1
ALT;1944;8.8
ALT;1945;9.5
ALT;1946;9.6
ALT;1947;10.4
ALT;1948;9.9
ALT;1949;10.0
ALT;1950;9.9
ALT;1951;9.8
ALT;1952;9.4
ALT;1953;9.4
ALT;1954;8.8
ALT;1955;8.9
ALT;1956;7.9
ALT;1957;9.3
ALT;1958;9.2
ALT;1959;10.1
ALT;1960;9.8
ALT;1961;10.3
ALT;1962;8.8
ALT;1963;8.5
ALT;1964;9.5
ALT;1965;8.6
ALT;1966;9.8
ALT;1967;9.5
ALT;1968;9.0
ALT;1969;8.9
ALT;1970;8.9
ALT;1971;8.9
ALT;1972;9.0
ALT;1973;8.9
ALT;1974;9.6
ALT;1975;9.3
ALT;1976;9.4
ALT;1977;9.6
ALT;1978;8.7
ALT;1979;9.1
ALT;1980;8.3
ALT;1981;9.0
ALT;1982;9.8
ALT;1983;9.9
ALT;1984;9.1
ALT;1985;8.9
ALT;1986;9.2
ALT;1987;9.0
ALT;1988;10.1
ALT;1989;9.8
ALT;1990;10.0
ALT;1991;9.4
ALT;1992;10.0
ALT;1993;9.7
ALT;1994;11.1
ALT;1995;9.8
ALT;1996;9.4
ALT;1997;10.1
ALT;1998;10.1
ALT;1999;10.0
ALT;2000;10.9
ALT;2001;10.2
ALT;2002;10.9
ALT;2003;11.1
ALT;2004;10.0
ALT;2005;9.6
ALT;2006;10.4
ALT;2007;10.5
ALT;2008;10.4
ALT;2009;10.5
ALT;2010;9.6
ALT;2011;10.7
ALT;2012;10.2
ALT;2013;9.7
ALT;2014;11.1
ALT;2015;10.6
ALT;2016;10.5
ALT;2017;10.4
ALT;2018;11.6
ALT;2019;10.9
ALT;2020;10.8
