 

stn;time;rre003mx
ENG;186401;24.5
ENG;186402;39.2
ENG;186403;18.8
ENG;186404;67.5
ENG;186405;121.5
ENG;186406;100.9
ENG;186407;50.1
ENG;186408;53.4
ENG;186409;45.4
ENG;186410;47.4
ENG;186411;31.9
ENG;186412;2.3
ENG;186501;26.6
ENG;186502;26.3
ENG;186503;31.5
ENG;186504;4.5
ENG;186505;41.5
ENG;186506;66.3
ENG;186507;110.4
ENG;186508;73.0
ENG;186509;35.1
ENG;186510;45.6
ENG;186511;35.4
ENG;186512;10.4
ENG;186601;24.3
ENG;186602;43.2
ENG;186603;38.3
ENG;186604;48.2
ENG;186605;49.1
ENG;186606;29.2
ENG;186607;67.0
ENG;186608;121.4
ENG;186609;66.1
ENG;186610;24.2
ENG;186611;50.1
ENG;186612;51.3
ENG;186701;72.6
ENG;186702;43.8
ENG;186703;36.4
ENG;186704;71.5
ENG;186705;88.8
ENG;186706;71.7
ENG;186707;18.7
ENG;186708;61.7
ENG;186709;55.4
ENG;186710;84.1
ENG;186711;21.6
ENG;186712;75.7
ENG;186801;31.6
ENG;186802;6.3
ENG;186803;73.1
ENG;186804;47.8
ENG;186805;35.4
ENG;186806;109.3
ENG;186807;75.2
ENG;186808;49.0
ENG;186809;88.4
ENG;186810;155.1
ENG;186811;51.8
ENG;186812;75.6
ENG;186901;32.8
ENG;186902;20.2
ENG;186903;55.9
ENG;186904;91.0
ENG;186905;33.9
ENG;186906;68.1
ENG;186907;69.0
ENG;186908;114.0
ENG;186909;52.5
ENG;186910;36.6
ENG;186911;54.6
ENG;186912;52.8
ENG;187001;21.4
ENG;187002;10.6
ENG;187003;37.4
ENG;187004;37.0
ENG;187005;18.8
ENG;187006;55.1
ENG;187007;31.7
ENG;187008;73.4
ENG;187009;33.1
ENG;187010;74.5
ENG;187011;125.3
ENG;187012;27.6
ENG;187101;22.4
ENG;187102;55.1
ENG;187103;25.3
ENG;187104;59.0
ENG;187105;51.6
ENG;187106;69.0
ENG;187107;43.9
ENG;187108;64.0
ENG;187109;35.6
ENG;187110;91.3
ENG;187111;28.2
ENG;187112;18.0
ENG;187201;17.7
ENG;187202;42.7
ENG;187203;27.7
ENG;187204;51.4
ENG;187205;120.4
ENG;187206;60.6
ENG;187207;43.2
ENG;187208;89.7
ENG;187209;62.3
ENG;187210;83.3
ENG;187211;12.2
ENG;187212;54.8
ENG;187301;6.8
ENG;187302;11.1
ENG;187303;25.7
ENG;187304;38.2
ENG;187305;63.5
ENG;187306;41.1
ENG;187307;70.8
ENG;187308;116.8
ENG;187309;84.8
ENG;187310;56.5
ENG;187311;32.0
ENG;187312;31.3
ENG;187401;12.2
ENG;187402;21.3
ENG;187403;20.1
ENG;187404;53.4
ENG;187405;47.4
ENG;187406;91.2
