 

stn;time;tre200y0
DLSTU;1953;9.2
DLSTU;1954;8.2
DLSTU;1955;8.2
DLSTU;1956;7.4
DLSTU;1957;9.0
DLSTU;1958;8.9
DLSTU;1959;9.7
DLSTU;1960;9.1
DLSTU;1961;9.8
DLSTU;1962;8.0
DLSTU;1963;7.8
DLSTU;1964;9.2
DLSTU;1965;8.2
DLSTU;1966;9.5
DLSTU;1967;9.5
DLSTU;1968;8.7
DLSTU;1969;8.6
DLSTU;1970;8.8
DLSTU;1971;9.3
DLSTU;1972;8.6
DLSTU;1973;8.5
DLSTU;1974;9.3
DLSTU;1975;9.0
DLSTU;1976;8.8
DLSTU;1977;9.1
DLSTU;1978;7.9
DLSTU;1979;8.5
DLSTU;1980;8.1
DLSTU;1981;8.8
DLSTU;1982;9.4
DLSTU;1983;9.4
DLSTU;1984;8.2
DLSTU;1985;8.0
DLSTU;1986;8.5
DLSTU;1987;8.1
DLSTU;1988;9.4
DLSTU;1989;9.5
DLSTU;1990;9.6
DLSTU;1991;8.8
DLSTU;1992;9.7
DLSTU;1993;9.3
DLSTU;1994;10.7
DLSTU;1995;9.6
DLSTU;1996;8.1
DLSTU;1997;9.5
DLSTU;1998;9.7
DLSTU;1999;9.8
DLSTU;2000;10.5
DLSTU;2001;9.8
DLSTU;2002;10.1
DLSTU;2003;10.2
DLSTU;2004;9.5
DLSTU;2005;9.4
DLSTU;2006;9.9
DLSTU;2007;10.3
DLSTU;2008;9.9
DLSTU;2009;9.9
DLSTU;2010;8.8
DLSTU;2011;10.6
DLSTU;2012;10.1
DLSTU;2013;9.4
DLSTU;2014;11.1
DLSTU;2015;10.9
DLSTU;2016;10.3
DLSTU;2017;10.4
DLSTU;2018;11.4
DLSTU;2019;10.8
DLSTU;2020;11.0
