 

stn;time;rti150yx
FAH;1957;19570923
FAH;1958;19580921
FAH;1959;19590926
FAH;1960;19601104
FAH;1961;19610202
FAH;1962;19620304
FAH;1963;19630613
FAH;1964;19640504
FAH;1965;19650901
FAH;1966;19660705
FAH;1967;19671115
FAH;1968;19680921
FAH;1969;19690605
FAH;1970;19700623
FAH;1971;19710322
FAH;1972;19721122
FAH;1973;19730622
FAH;1974;19741127
FAH;1975;19750829
FAH;1976;19760719
FAH;1977;19770508
FAH;1978;19780807
FAH;1979;19790127
FAH;1980;19800614
FAH;1981;19810525
FAH;1982;19820724
FAH;1983;19830524
FAH;1984;19840909
FAH;1985;19850508
FAH;1986;19860804
FAH;1987;19870925
FAH;1988;19880603
FAH;1989;19891103
FAH;1990;19900922
FAH;1991;19910730
FAH;1992;19920403
FAH;1993;19930622
FAH;1994;19940518
FAH;1995;19950319
FAH;1996;19960707
FAH;1997;19970621
FAH;1998;19980910
FAH;1999;19990806
FAH;2000;20001208
FAH;2001;20010913
FAH;2002;20021114
FAH;2003;20030603
FAH;2004;20040803
FAH;2005;20050416
FAH;2006;20060917
FAH;2007;20070808
FAH;2008;20080913
FAH;2009;20090615
FAH;2010;20100814
FAH;2011;20110904
FAH;2012;20120824
FAH;2013;20131225
FAH;2014;20140810
FAH;2015;20151120
FAH;2016;20160130
FAH;2017;20170628
FAH;2018;20181202
FAH;2019;20190727
FAH;2020;20200924
