 

stn;time;rre150yx
THI;1957;28.8
THI;1958;43.0
THI;1959;39.0
THI;1960;33.7
THI;1961;30.0
THI;1962;54.2
THI;1963;50.5
THI;1964;49.7
THI;1965;65.6
THI;1966;38.1
THI;1967;75.0
THI;1968;52.2
THI;1969;32.4
THI;1970;44.0
THI;1971;51.2
THI;1972;40.1
THI;1973;32.3
THI;1974;39.2
THI;1975;52.5
THI;1976;50.2
THI;1977;48.6
THI;1978;72.0
THI;1979;67.4
THI;1980;50.3
THI;1981;62.5
THI;1982;55.7
THI;1983;54.6
THI;1984;57.6
THI;1985;51.1
THI;1986;37.8
THI;1987;70.5
THI;1988;51.1
THI;1989;29.8
THI;1990;43.3
THI;1991;54.4
THI;1992;48.6
THI;1993;63.4
THI;1994;47.2
THI;1995;57.2
THI;1996;69.2
THI;1997;64.3
THI;1998;52.8
THI;1999;56.2
THI;2000;43.5
THI;2001;44.6
THI;2002;49.3
THI;2003;40.2
THI;2004;44.2
THI;2005;32.3
