 

stn;time;rsd700m0
GEBAC;198908;0
GEBAC;198909;0
GEBAC;198910;0
GEBAC;198911;0
GEBAC;198912;0
GEBAC;199001;0
GEBAC;199002;0
GEBAC;199003;0
GEBAC;199004;0
GEBAC;199005;0
GEBAC;199006;0
GEBAC;199007;0
GEBAC;199008;0
GEBAC;199009;0
GEBAC;199010;0
GEBAC;199011;0
GEBAC;199012;0
GEBAC;199101;0
GEBAC;199102;0
GEBAC;199103;0
GEBAC;199104;0
GEBAC;199105;0
GEBAC;199106;0
GEBAC;199107;0
GEBAC;199108;0
GEBAC;199109;0
GEBAC;199110;0
GEBAC;199111;0
GEBAC;199112;0
GEBAC;199201;0
GEBAC;199202;0
GEBAC;199203;0
GEBAC;199204;0
GEBAC;199205;0
GEBAC;199206;0
GEBAC;199207;0
GEBAC;199208;0
GEBAC;199209;0
GEBAC;199210;0
