 

stn;time;fu3010m1
SCU;198101;72.7
SCU;198102;42.5
SCU;198103;42.8
SCU;198104;47.5
SCU;198105;55.8
SCU;198106;55.4
SCU;198107;71.3
SCU;198108;54.4
SCU;198109;55.4
SCU;198110;50.0
SCU;198111;52.9
SCU;198112;53.3
SCU;198201;34.6
SCU;198202;34.6
SCU;198203;53.6
SCU;198204;45.4
SCU;198205;66.2
SCU;198206;56.9
SCU;198207;74.9
SCU;198208;83.5
SCU;198209;58.0
SCU;198210;50.8
SCU;198211;39.6
SCU;198212;39.2
SCU;198301;47.9
SCU;198302;43.2
SCU;198303;46.8
SCU;198304;69.1
SCU;198305;80.3
SCU;198306;53.3
SCU;198307;81.7
SCU;198308;53.6
SCU;198309;44.6
SCU;198310;37.4
SCU;198311;31.3
SCU;198312;37.1
SCU;198401;34.6
SCU;198402;44.3
SCU;198403;46.8
SCU;198404;55.1
SCU;198405;49.3
SCU;198406;66.6
SCU;198407;58.0
SCU;198408;61.2
SCU;198409;71.3
SCU;198410;56.2
SCU;198411;43.9
SCU;198412;36.4
SCU;198501;43.2
SCU;198502;32.4
SCU;198503;47.2
SCU;198504;70.6
SCU;198505;60.8
SCU;198506;50.0
SCU;198507;52.6
SCU;198508;56.2
SCU;198509;46.4
SCU;198510;45.0
SCU;198511;46.8
SCU;198512;35.3
SCU;198601;44.6
SCU;198602;32.4
SCU;198603;57.6
SCU;198604;77.8
SCU;198605;52.2
SCU;198606;60.5
SCU;198607;59.4
SCU;198608;52.6
SCU;198609;45.0
SCU;198610;43.9
SCU;198611;32.4
SCU;198612;43.2
SCU;198701;53.3
SCU;198702;47.2
SCU;198703;41.8
SCU;198704;47.2
SCU;198705;54.7
SCU;198706;50.8
SCU;198707;54.7
SCU;198708;59.4
SCU;198709;47.2
SCU;198710;66.6
SCU;198711;44.3
SCU;198712;25.6
SCU;198801;40.7
SCU;198802;49.0
SCU;198803;43.9
SCU;198804;40.0
SCU;198805;48.6
SCU;198806;60.1
SCU;198807;70.9
SCU;198808;69.8
SCU;198809;43.2
SCU;198810;42.5
SCU;198811;45.0
SCU;198812;36.7
SCU;198901;28.8
SCU;198902;58.7
SCU;198903;42.1
SCU;198904;55.1
SCU;198905;65.9
SCU;198906;49.3
SCU;198907;54.0
SCU;198908;58.3
SCU;198909;44.3
SCU;198910;43.2
SCU;198911;61.2
SCU;198912;43.2
SCU;199001;31.7
SCU;199002;44.6
SCU;199003;61.6
SCU;199004;54.7
SCU;199005;58.3
SCU;199006;69.8
SCU;199007;65.2
SCU;199008;57.6
SCU;199009;51.8
SCU;199010;54.0
SCU;199011;45.4
SCU;199012;50.4
SCU;199101;32.4
SCU;199102;38.5
SCU;199103;59.8
SCU;199104;59.4
SCU;199105;47.9
SCU;199106;65.2
SCU;199107;71.6
SCU;199108;49.3
SCU;199109;54.4
SCU;199110;48.2
SCU;199111;47.5
SCU;199112;50.4
SCU;199201;34.6
SCU;199202;50.0
SCU;199203;54.7
SCU;199204;58.7
SCU;199205;67.7
SCU;199206;58.7
SCU;199207;64.1
SCU;199208;63.4
SCU;199209;51.1
SCU;199210;47.5
SCU;199211;46.1
SCU;199212;28.8
SCU;199301;41.4
SCU;199302;43.6
SCU;199303;45.0
SCU;199304;58.0
SCU;199305;64.8
SCU;199306;69.8
SCU;199307;70.9
SCU;199308;79.2
SCU;199309;52.9
SCU;199310;80.3
SCU;199311;37.4
SCU;199312;32.4
SCU;199401;74.2
SCU;199402;43.2
SCU;199403;52.9
SCU;199404;58.3
SCU;199405;49.0
SCU;199406;48.6
SCU;199407;59.8
SCU;199408;59.0
SCU;199409;47.2
SCU;199410;41.0
SCU;199411;51.5
SCU;199412;35.6
SCU;199501;41.4
SCU;199502;30.2
SCU;199503;56.5
SCU;199504;64.8
SCU;199505;50.4
SCU;199506;43.6
SCU;199507;71.3
SCU;199508;48.6
SCU;199509;41.8
SCU;199510;29.5
SCU;199511;53.6
SCU;199512;33.5
SCU;199601;31.0
SCU;199602;40.7
SCU;199603;53.3
SCU;199604;47.5
SCU;199605;69.1
SCU;199606;55.1
SCU;199607;71.6
SCU;199608;54.4
SCU;199609;46.4
SCU;199610;49.0
SCU;199611;73.4
SCU;199612;44.6
SCU;199701;28.8
SCU;199702;49.0
SCU;199703;51.8
SCU;199704;50.4
SCU;199705;63.4
SCU;199706;55.8
SCU;199707;59.0
SCU;199708;64.8
SCU;199709;40.3
SCU;199710;41.0
SCU;199711;37.4
SCU;199712;30.2
SCU;199801;42.5
SCU;199802;51.1
SCU;199803;62.3
SCU;199804;71.6
SCU;199805;64.4
SCU;199806;76.7
SCU;199807;70.2
SCU;199808;55.8
SCU;199809;49.3
SCU;199810;58.3
SCU;199811;38.2
SCU;199812;43.9
SCU;199901;54.0
SCU;199902;42.8
SCU;199903;47.2
SCU;199904;48.2
SCU;199905;70.2
SCU;199906;59.0
SCU;199907;74.5
SCU;199908;54.4
SCU;199909;61.9
SCU;199910;46.8
SCU;199911;46.1
SCU;199912;36.7
SCU;200001;43.9
SCU;200002;39.2
SCU;200003;53.3
SCU;200004;56.2
SCU;200005;46.4
SCU;200006;58.7
SCU;200007;76.7
SCU;200008;75.2
SCU;200009;63.0
SCU;200010;71.6
