 

stn;time;rsd100m0
VAN;196101;1
VAN;196102;4
VAN;196103;0
VAN;196104;2
VAN;196105;2
VAN;196106;1
VAN;196107;2
VAN;196108;2
VAN;196109;0
VAN;196110;2
VAN;196111;1
VAN;196112;5
VAN;196201;5
VAN;196202;2
VAN;196203;4
VAN;196204;2
VAN;196205;1
VAN;196206;1
VAN;196207;0
VAN;196208;0
VAN;196209;1
VAN;196210;0
VAN;196211;2
VAN;196212;4
VAN;196301;0
VAN;196302;2
VAN;196303;5
VAN;196304;1
VAN;196305;1
VAN;196306;2
VAN;196307;2
VAN;196308;2
VAN;196309;0
VAN;196310;3
VAN;196311;3
VAN;196312;0
VAN;196401;0
VAN;196402;0
VAN;196403;1
VAN;196404;0
VAN;196405;2
VAN;196406;1
VAN;196407;1
VAN;196408;3
VAN;196409;1
VAN;196410;2
VAN;196411;3
VAN;196412;1
VAN;196501;2
VAN;196502;0
VAN;196503;3
VAN;196504;0
VAN;196505;3
VAN;196506;1
VAN;196507;4
VAN;196508;3
VAN;196509;3
VAN;196510;0
VAN;196511;3
VAN;196512;11
VAN;196601;2
VAN;196602;3
VAN;196603;1
VAN;196604;4
VAN;196605;1
VAN;196606;0
VAN;196607;0
VAN;196608;4
VAN;196609;0
VAN;196610;2
VAN;196611;2
VAN;196612;4
VAN;196701;2
VAN;196702;2
VAN;196703;3
VAN;196704;0
VAN;196705;3
VAN;196706;0
VAN;196707;2
VAN;196708;2
VAN;196709;1
VAN;196710;0
VAN;196711;1
VAN;196712;2
VAN;196801;6
VAN;196802;0
VAN;196803;0
VAN;196804;1
VAN;196805;0
VAN;196806;2
VAN;196807;2
VAN;196808;3
VAN;196809;2
VAN;196810;1
VAN;196811;3
VAN;196812;4
VAN;196901;0
VAN;196902;1
VAN;196903;0
VAN;196904;2
VAN;196905;2
VAN;196906;4
VAN;196907;3
VAN;196908;2
VAN;196909;0
VAN;196910;0
VAN;196911;2
VAN;196912;2
VAN;197001;0
VAN;197002;8
VAN;197003;1
VAN;197004;3
VAN;197005;0
VAN;197006;2
VAN;197007;1
VAN;197008;2
VAN;197009;1
VAN;197010;0
VAN;197011;1
VAN;197012;0
VAN;197101;2
VAN;197102;0
VAN;197103;2
VAN;197104;1
VAN;197105;2
VAN;197106;2
VAN;197107;1
VAN;197108;3
VAN;197109;0
VAN;197110;0
VAN;197111;4
VAN;197112;0
VAN;197201;0
VAN;197202;2
VAN;197203;0
VAN;197204;2
VAN;197205;0
VAN;197206;2
VAN;197207;0
VAN;197208;1
VAN;197209;0
VAN;197210;1
VAN;197211;6
VAN;197212;0
VAN;197301;1
VAN;197302;2
VAN;197303;0
VAN;197304;1
VAN;197305;0
VAN;197306;5
VAN;197307;4
VAN;197308;0
VAN;197309;1
VAN;197310;2
VAN;197311;1
VAN;197312;1
VAN;197401;0
VAN;197402;3
VAN;197403;1
VAN;197404;0
VAN;197405;0
VAN;197406;4
VAN;197407;0
VAN;197408;1
VAN;197409;4
VAN;197410;3
VAN;197411;3
VAN;197412;3
VAN;197501;3
VAN;197502;0
VAN;197503;2
VAN;197504;1
VAN;197505;2
VAN;197506;1
VAN;197507;2
VAN;197508;1
VAN;197509;1
VAN;197510;0
VAN;197511;6
VAN;197512;0
VAN;197601;0
VAN;197602;1
VAN;197603;0
VAN;197604;2
VAN;197605;1
VAN;197606;1
VAN;197607;1
VAN;197608;1
VAN;197609;2
VAN;197610;4
VAN;197611;1
VAN;197612;4
VAN;197701;3
VAN;197702;5
VAN;197703;0
VAN;197704;2
VAN;197705;2
VAN;197706;2
VAN;197707;2
VAN;197708;1
VAN;197709;0
VAN;197710;2
VAN;197711;3
VAN;197712;1
VAN;197801;5
VAN;197802;3
VAN;197803;5
VAN;197804;0
VAN;197805;2
VAN;197806;5
VAN;197807;0
VAN;197808;2
VAN;197809;0
VAN;197810;2
VAN;197811;0
VAN;197812;6
VAN;197901;3
VAN;197902;4
VAN;197903;4
VAN;197904;0
VAN;197905;0
VAN;197906;0
VAN;197907;0
VAN;197908;2
VAN;197909;2
VAN;197910;3
VAN;197911;2
VAN;197912;8
VAN;198001;4
VAN;198002;3
VAN;198003;4
VAN;198004;0
VAN;198005;2
VAN;198006;3
VAN;198007;3
VAN;198008;1
VAN;198009;1
VAN;198010;4
VAN;198011;0
VAN;198012;2
VAN;198101;5
VAN;198102;1
VAN;198103;3
VAN;198104;1
VAN;198105;2
VAN;198106;2
VAN;198107;3
VAN;198108;1
VAN;198109;2
VAN;198110;5
VAN;198111;3
VAN;198112;6
VAN;198201;4
VAN;198202;0
VAN;198203;1
VAN;198204;0
VAN;198205;1
VAN;198206;2
VAN;198207;2
VAN;198208;5
VAN;198209;1
VAN;198210;4
VAN;198211;1
VAN;198212;4
VAN;198301;2
VAN;198302;1
VAN;198303;0
VAN;198304;3
VAN;198305;1
VAN;198306;0
VAN;198307;0
VAN;198308;0
VAN;198309;3
VAN;198310;1
VAN;198311;2
VAN;198312;1
VAN;198401;2
VAN;198402;4
VAN;198403;0
VAN;198404;0
VAN;198405;1
VAN;198406;2
VAN;198407;0
VAN;198408;1
VAN;198409;4
VAN;198410;1
VAN;198411;2
VAN;198412;0
VAN;198501;2
VAN;198502;5
VAN;198503;0
VAN;198504;1
VAN;198505;3
VAN;198506;6
VAN;198507;1
VAN;198508;2
VAN;198509;1
VAN;198510;0
VAN;198511;4
VAN;198512;2
VAN;198601;6
VAN;198602;1
VAN;198603;3
VAN;198604;5
VAN;198605;4
VAN;198606;2
VAN;198607;1
VAN;198608;2
