 

stn;time;tre200dx
DLSIG;19761001;18.0
DLSIG;19761002;16.4
DLSIG;19761003;15.0
DLSIG;19761004;18.0
DLSIG;19761005;13.5
DLSIG;19761006;14.5
DLSIG;19761007;20.5
DLSIG;19761008;21.8
DLSIG;19761009;23.5
DLSIG;19761010;22.0
DLSIG;19761011;19.0
DLSIG;19761012;17.5
DLSIG;19761013;13.5
DLSIG;19761014;13.0
DLSIG;19761015;10.6
DLSIG;19761016;11.5
DLSIG;19761017;7.8
DLSIG;19761018;12.6
DLSIG;19761019;11.5
DLSIG;19761020;13.1
DLSIG;19761021;13.5
DLSIG;19761022;8.6
DLSIG;19761023;10.0
DLSIG;19761024;11.5
DLSIG;19761025;7.0
DLSIG;19761026;11.0
DLSIG;19761027;8.0
DLSIG;19761028;9.0
DLSIG;19761029;8.7
DLSIG;19761030;8.8
