 

stn;time;fu3010m1
SIA;201602;87.5
SIA;201603;63.7
SIA;201604;60.1
SIA;201605;50.8
SIA;201606;59.0
SIA;201607;83.2
SIA;201608;59.4
SIA;201609;54.7
SIA;201610;60.5
SIA;201611;53.6
SIA;201612;59.4
SIA;201701;75.6
SIA;201702;56.5
SIA;201703;68.4
SIA;201704;61.6
SIA;201705;56.9
SIA;201706;58.3
SIA;201707;67.0
SIA;201708;80.6
SIA;201709;58.7
SIA;201710;118.4
SIA;201711;65.9
SIA;201712;67.0
SIA;201801;89.3
SIA;201802;49.7
SIA;201803;47.9
SIA;201804;66.6
SIA;201805;56.9
SIA;201806;51.1
SIA;201807;72.4
SIA;201808;56.9
SIA;201809;61.2
SIA;201810;97.9
SIA;201811;66.6
SIA;201812;79.9
SIA;201901;94.3
SIA;201902;61.2
SIA;201903;101.5
SIA;201904;55.4
SIA;201905;59.0
SIA;201906;72.7
SIA;201907;67.0
SIA;201908;72.4
SIA;201909;54.7
SIA;201910;63.0
SIA;201911;54.4
SIA;201912;83.2
SIA;202001;56.2
SIA;202002;97.2
SIA;202003;53.3
SIA;202004;67.0
SIA;202005;57.2
SIA;202006;77.0
SIA;202007;70.9
SIA;202008;61.6
SIA;202009;53.3
SIA;202010;70.6
SIA;202011;54.0
SIA;202012;72.0
SIA;202101;97.9
SIA;202102;56.5
SIA;202103;60.5
