 

stn;time;rhh150mx
DLALB;200412;3.9
DLALB;200501;8.5
DLALB;200502;5.5
DLALB;200503;4.8
DLALB;200504;4.6
DLALB;200505;23.2
DLALB;200506;6.5
DLALB;200507;10.4
DLALB;200508;5.0
DLALB;200509;8.5
DLALB;200510;3.7
DLALB;200511;2.1
DLALB;200512;4.0
DLALB;200601;2.1
DLALB;200602;3.9
DLALB;200603;5.9
DLALB;200604;4.5
DLALB;200605;5.1
DLALB;200606;10.0
DLALB;200607;21.5
DLALB;200608;8.6
DLALB;200609;7.7
DLALB;200610;4.5
DLALB;200611;3.0
DLALB;200612;3.1
DLALB;200701;4.2
DLALB;200702;5.0
DLALB;200703;2.7
DLALB;200704;2.6
DLALB;200705;17.1
DLALB;200706;25.7
DLALB;200707;9.3
DLALB;200708;5.9
DLALB;200709;5.7
DLALB;200710;2.6
DLALB;200711;6.6
DLALB;200712;3.7
DLALB;200801;4.9
DLALB;200802;3.1
DLALB;200803;6.6
DLALB;200804;6.3
DLALB;200805;3.5
DLALB;200806;38.2
DLALB;200807;18.4
DLALB;200808;6.6
DLALB;200809;6.7
DLALB;200810;3.2
DLALB;200811;4.2
DLALB;200812;2.6
DLALB;200901;2.9
DLALB;200902;2.8
DLALB;200903;4.2
DLALB;200904;1.4
DLALB;200905;11.6
DLALB;200906;10.1
DLALB;200907;23.4
DLALB;200908;7.1
DLALB;200909;4.8
