 

stn;time;rre150yx
DLSIG;1978;67.0
DLSIG;1979;47.4
DLSIG;1980;47.1
DLSIG;1981;31.9
DLSIG;1982;51.0
DLSIG;1983;23.8
DLSIG;1984;24.2
DLSIG;1985;24.6
DLSIG;1986;45.5
DLSIG;1987;31.2
DLSIG;1988;42.0
DLSIG;1989;46.7
DLSIG;1990;39.8
DLSIG;1991;35.2
DLSIG;1992;56.7
DLSIG;1993;26.7
DLSIG;1994;52.9
DLSIG;1995;34.2
DLSIG;1996;44.5
DLSIG;1997;42.4
DLSIG;1998;35.4
DLSIG;1999;34.8
DLSIG;2000;46.3
DLSIG;2001;31.4
DLSIG;2002;27.3
DLSIG;2003;24.5
DLSIG;2004;26.5
DLSIG;2005;52.9
DLSIG;2006;33.6
DLSIG;2007;31.2
DLSIG;2008;54.1
DLSIG;2009;72.6
DLSIG;2010;32.6
DLSIG;2011;47.0
DLSIG;2012;21.9
DLSIG;2013;38.7
DLSIG;2014;51.8
DLSIG;2015;62.4
DLSIG;2016;54.8
DLSIG;2017;41.3
DLSIG;2018;65.6
DLSIG;2019;636.0
DLSIG;2020;34.1
