 

stn;time;rsd300y0
ROB;1959;4
ROB;1960;12
ROB;1961;6
ROB;1962;5
ROB;1963;11
ROB;1964;4
ROB;1965;8
ROB;1966;11
ROB;1967;7
ROB;1968;9
ROB;1969;7
ROB;1970;3
ROB;1971;9
ROB;1972;2
ROB;1973;8
ROB;1974;3
ROB;1975;9
ROB;1976;10
ROB;1977;11
ROB;1978;10
ROB;1979;13
ROB;1980;7
ROB;1981;8
ROB;1982;5
ROB;1983;8
ROB;1984;5
ROB;1985;9
ROB;1986;7
ROB;1987;9
ROB;1988;5
ROB;1989;5
ROB;1990;5
ROB;1991;5
ROB;1992;13
ROB;1993;10
ROB;1994;7
ROB;1995;4
ROB;1996;6
ROB;1997;8
ROB;1998;7
ROB;1999;8
ROB;2000;17
ROB;2001;11
ROB;2002;11
ROB;2003;4
ROB;2004;4
ROB;2005;2
ROB;2006;5
ROB;2007;2
ROB;2008;11
ROB;2009;10
ROB;2010;8
ROB;2011;7
ROB;2012;9
ROB;2013;6
ROB;2014;9
ROB;2015;2
ROB;2016;9
ROB;2017;9
ROB;2018;4
ROB;2019;6
ROB;2020;8
