 

stn;time;rre150mx
ZHWEA;201702;14.2
ZHWEA;201703;23.3
ZHWEA;201704;42.0
ZHWEA;201705;14.3
ZHWEA;201706;31.3
ZHWEA;201707;31.2
ZHWEA;201708;19.9
ZHWEA;201709;24.7
ZHWEA;201710;11.5
ZHWEA;201711;26.5
ZHWEA;201712;31.4
ZHWEA;201801;33.3
ZHWEA;201802;26.6
ZHWEA;201803;12.8
ZHWEA;201804;10.6
ZHWEA;201805;62.1
ZHWEA;201806;23.9
ZHWEA;201807;30.2
ZHWEA;201808;26.3
ZHWEA;201809;21.6
ZHWEA;201810;25.7
ZHWEA;201811;6.0
ZHWEA;201812;24.5
ZHWEA;201901;20.9
ZHWEA;201902;10.6
ZHWEA;201903;34.6
ZHWEA;201904;11.4
ZHWEA;201905;33.2
ZHWEA;201906;42.7
ZHWEA;201907;6.8
ZHWEA;201908;22.9
ZHWEA;201909;27.8
ZHWEA;201910;17.1
ZHWEA;201911;19.6
ZHWEA;201912;14.5
ZHWEA;202001;10.6
ZHWEA;202002;-
ZHWEA;202003;21.6
ZHWEA;202004;12.1
ZHWEA;202005;11.7
ZHWEA;202006;18.6
ZHWEA;202007;10.8
ZHWEA;202008;35.2
ZHWEA;202009;16.7
ZHWEA;202010;21.4
ZHWEA;202011;9.6
ZHWEA;202012;19.2
