 

stn;time;rre150y0
PON;1972;652.0
PON;1973;789.4
PON;1974;690.8
PON;1975;847.1
PON;1976;842.5
PON;1977;1050.0
PON;1978;658.9
PON;1979;1158.9
PON;1980;682.3
PON;1981;964.3
PON;1982;922.9
PON;1983;866.2
PON;1984;688.8
PON;1985;809.9
PON;1986;784.5
PON;1987;847.6
PON;1988;782.4
PON;1989;616.4
PON;1990;852.6
PON;1991;708.7
PON;1992;891.7
PON;1993;942.6
PON;1994;772.9
PON;1995;651.8
PON;1996;909.9
PON;1997;741.3
PON;1998;713.9
PON;1999;972.6
PON;2000;1182.5
PON;2001;876.5
PON;2002;1200.4
PON;2003;610.3
PON;2004;654.8
PON;2005;499.9
PON;2006;538.7
PON;2007;703.0
PON;2008;1066.7
PON;2009;680.1
PON;2010;800.5
PON;2011;650.7
PON;2012;889.4
PON;2013;801.6
PON;2014;1017.0
PON;2015;636.5
PON;2016;719.6
PON;2017;735.6
PON;2018;790.0
PON;2019;937.9
PON;2020;786.4
