 

stn;time;rs1000m0
INF;199401;0
INF;199402;0
INF;199403;0
INF;199404;0
INF;199405;0
INF;199406;0
INF;199407;0
INF;199408;0
INF;199409;0
INF;199410;0
INF;199411;0
INF;199412;0
INF;199501;0
INF;199502;0
INF;199503;0
INF;199504;0
INF;199505;0
INF;199506;0
INF;199507;0
INF;199508;0
INF;199509;0
INF;199510;0
INF;199511;0
INF;199512;0
INF;199601;0
INF;199602;0
INF;199603;0
INF;199604;0
INF;199605;0
INF;199606;0
INF;199607;0
INF;199608;0
INF;199609;0
INF;199610;0
INF;199611;0
INF;199612;0
INF;199701;0
INF;199702;0
INF;199703;0
INF;199704;0
INF;199705;0
INF;199706;0
INF;199707;0
INF;199708;0
INF;199709;0
INF;199710;0
INF;199711;0
INF;199712;0
INF;199801;0
INF;199802;0
INF;199803;0
INF;199804;0
INF;199805;0
INF;199806;0
INF;199807;0
INF;199808;0
INF;199809;0
INF;199810;0
INF;199811;0
INF;199812;0
INF;199901;0
INF;199902;0
INF;199903;0
INF;199904;0
INF;199905;0
INF;199906;0
INF;199907;0
INF;199908;0
INF;199909;0
INF;199910;0
INF;199911;0
INF;199912;0
INF;200001;0
INF;200002;0
INF;200003;0
INF;200004;0
INF;200005;0
INF;200006;0
INF;200007;0
INF;200008;0
INF;200009;0
INF;200010;0
INF;200011;0
INF;200012;0
INF;200101;0
INF;200102;0
INF;200103;0
INF;200104;0
INF;200105;0
INF;200106;1
INF;200107;0
INF;200108;0
INF;200109;0
INF;200110;0
INF;200111;0
INF;200112;0
INF;200201;0
INF;200202;0
INF;200203;0
INF;200204;0
INF;200205;0
INF;200206;0
INF;200207;0
INF;200208;0
INF;200209;0
INF;200210;0
INF;200211;0
INF;200212;0
INF;200301;0
INF;200302;0
INF;200303;0
INF;200304;0
INF;200305;0
INF;200306;0
INF;200307;0
INF;200308;0
INF;200309;0
INF;200310;0
INF;200311;0
INF;200312;0
INF;200401;0
INF;200402;0
INF;200403;0
INF;200404;0
INF;200405;0
INF;200406;0
INF;200407;0
INF;200408;0
INF;200409;0
INF;200410;0
INF;200411;0
INF;200412;0
INF;200501;0
INF;200502;0
INF;200503;0
INF;200504;0
INF;200505;0
INF;200506;0
INF;200507;0
INF;200508;0
INF;200509;0
INF;200510;0
INF;200511;0
INF;200512;0
INF;200601;0
INF;200602;0
INF;200603;0
INF;200604;0
INF;200605;0
INF;200606;0
INF;200607;0
INF;200608;0
INF;200609;0
INF;200610;0
INF;200611;0
INF;200612;0
INF;200701;0
INF;200702;0
INF;200703;0
INF;200704;0
INF;200705;0
INF;200706;0
INF;200707;0
INF;200708;0
INF;200709;0
INF;200710;0
INF;200711;0
INF;200712;0
INF;200801;0
INF;200802;0
INF;200803;0
INF;200804;0
INF;200805;0
INF;200806;0
INF;200807;0
INF;200808;0
INF;200809;0
INF;200810;0
INF;200811;0
INF;200812;0
INF;200901;0
INF;200902;0
INF;200903;0
INF;200904;0
INF;200905;0
INF;200906;0
INF;200907;0
INF;200908;0
INF;200909;0
INF;200910;0
INF;200911;0
INF;200912;0
INF;201001;0
INF;201002;0
INF;201003;0
INF;201004;0
INF;201005;0
INF;201006;0
INF;201007;0
INF;201008;0
INF;201009;0
INF;201010;0
INF;201011;0
INF;201012;0
INF;201101;0
INF;201102;0
INF;201103;0
INF;201104;0
INF;201105;0
INF;201106;0
INF;201107;0
INF;201108;0
INF;201109;0
INF;201110;0
INF;201111;0
INF;201112;0
INF;201201;0
INF;201202;0
INF;201203;0
INF;201204;0
INF;201205;0
INF;201206;0
INF;201207;0
INF;201208;0
INF;201209;0
INF;201210;0
INF;201211;0
INF;201212;0
INF;201301;0
INF;201302;0
INF;201303;0
INF;201304;0
INF;201305;0
INF;201306;0
INF;201307;0
INF;201308;0
INF;201309;0
INF;201310;0
INF;201311;0
INF;201312;0
INF;201401;0
INF;201402;0
INF;201403;0
INF;201404;0
INF;201405;0
INF;201406;0
INF;201407;0
INF;201408;0
INF;201409;0
INF;201410;0
INF;201411;0
INF;201412;0
INF;201501;0
INF;201502;0
INF;201503;0
INF;201504;0
INF;201505;0
INF;201506;0
INF;201507;0
INF;201508;0
INF;201509;0
INF;201510;0
INF;201511;0
INF;201512;0
INF;201601;0
INF;201602;0
INF;201603;0
INF;201604;0
INF;201605;0
INF;201606;0
INF;201607;0
INF;201608;0
INF;201609;0
INF;201610;0
INF;201611;0
INF;201612;0
INF;201701;0
INF;201702;0
INF;201703;0
INF;201704;0
INF;201705;0
INF;201706;0
INF;201707;0
INF;201708;0
INF;201709;0
INF;201710;0
INF;201711;0
INF;201712;0
INF;201801;0
INF;201802;0
INF;201803;0
INF;201804;0
INF;201805;0
INF;201806;0
INF;201807;0
INF;201808;0
INF;201809;0
INF;201810;1
INF;201811;0
INF;201812;0
INF;201901;0
INF;201902;0
INF;201903;0
INF;201904;0
INF;201905;0
INF;201906;0
INF;201907;0
INF;201908;0
INF;201909;0
INF;201910;0
INF;201911;0
INF;201912;0
INF;202001;0
INF;202002;0
INF;202003;0
INF;202004;0
INF;202005;0
INF;202006;0
INF;202007;0
INF;202008;0
INF;202009;0
INF;202010;0
INF;202011;0
INF;202012;0
INF;202101;0
INF;202102;0
INF;202103;0
