 

stn;time;rre150yx
LUG;1864;122.0
LUG;1865;115.5
LUG;1866;50.9
LUG;1867;104.7
LUG;1868;82.3
LUG;1869;66.2
LUG;1870;77.0
LUG;1871;117.5
LUG;1872;146.5
LUG;1873;95.1
LUG;1874;98.7
LUG;1875;71.3
LUG;1876;101.2
LUG;1877;116.4
LUG;1878;154.4
LUG;1879;85.0
LUG;1880;151.0
LUG;1881;66.7
LUG;1882;158.1
LUG;1883;92.3
LUG;1884;50.9
LUG;1885;85.5
LUG;1886;103.4
LUG;1887;75.2
LUG;1888;122.8
LUG;1889;121.9
LUG;1890;206.4
LUG;1891;101.0
LUG;1892;107.4
LUG;1893;53.1
LUG;1894;45.1
LUG;1895;69.5
LUG;1896;128.0
LUG;1897;65.7
LUG;1898;65.4
LUG;1899;89.8
LUG;1900;130.3
LUG;1901;113.8
LUG;1902;60.4
LUG;1903;102.6
LUG;1904;104.3
LUG;1905;133.3
LUG;1906;88.1
LUG;1907;111.0
LUG;1908;124.9
LUG;1909;78.5
LUG;1910;133.9
LUG;1911;262.8
LUG;1912;68.1
LUG;1913;77.4
LUG;1914;128.5
LUG;1915;75.7
LUG;1916;64.0
LUG;1917;67.2
LUG;1918;98.0
LUG;1919;70.2
LUG;1920;100.6
LUG;1921;133.0
LUG;1922;58.2
LUG;1923;67.5
LUG;1924;90.0
LUG;1925;73.0
LUG;1926;108.2
LUG;1927;75.2
LUG;1928;155.0
LUG;1929;78.0
LUG;1930;67.5
LUG;1931;94.0
LUG;1932;95.4
LUG;1933;105.5
LUG;1934;80.8
LUG;1935;100.6
LUG;1936;97.9
LUG;1937;107.4
LUG;1938;109.7
LUG;1939;86.7
LUG;1940;102.5
LUG;1941;78.0
LUG;1942;74.3
LUG;1943;52.3
LUG;1944;129.4
LUG;1945;132.6
LUG;1946;84.6
LUG;1947;112.3
LUG;1948;172.7
LUG;1949;72.1
LUG;1950;82.8
LUG;1951;102.6
LUG;1952;92.4
LUG;1953;88.3
LUG;1954;82.6
LUG;1955;53.9
LUG;1956;108.1
LUG;1957;86.3
LUG;1958;85.0
LUG;1959;94.1
LUG;1960;104.0
LUG;1961;68.6
LUG;1962;62.6
LUG;1963;139.1
LUG;1964;65.7
LUG;1965;51.1
LUG;1966;92.0
LUG;1967;75.4
LUG;1968;97.0
LUG;1969;58.0
LUG;1970;129.4
LUG;1971;83.3
LUG;1972;87.1
LUG;1973;88.2
LUG;1974;69.3
LUG;1975;47.7
LUG;1976;97.1
LUG;1977;91.5
LUG;1978;86.8
LUG;1979;170.3
LUG;1980;97.2
LUG;1981;85.4
LUG;1982;134.3
LUG;1983;79.1
LUG;1984;91.5
LUG;1985;69.1
LUG;1986;91.0
LUG;1987;92.7
LUG;1988;59.7
LUG;1989;102.3
LUG;1990;80.7
LUG;1991;135.5
LUG;1992;73.1
LUG;1993;107.9
LUG;1994;176.8
LUG;1995;163.8
LUG;1996;98.7
LUG;1997;71.0
LUG;1998;114.5
LUG;1999;63.9
LUG;2000;144.0
LUG;2001;100.1
LUG;2002;121.9
LUG;2003;68.2
LUG;2004;83.2
LUG;2005;62.0
LUG;2006;70.2
LUG;2007;105.8
LUG;2008;105.3
LUG;2009;105.5
LUG;2010;77.9
LUG;2011;104.2
LUG;2012;65.5
LUG;2013;83.7
LUG;2014;108.1
LUG;2015;96.9
LUG;2016;110.0
LUG;2017;109.6
LUG;2018;90.9
LUG;2019;74.9
LUG;2020;139.2
