 

stn;time;rs1000y0
DOB;1961;0
DOB;1962;0
DOB;1963;0
DOB;1964;0
DOB;1965;0
DOB;1966;0
DOB;1967;0
DOB;1968;0
DOB;1969;0
DOB;1970;0
DOB;1971;0
DOB;1972;0
DOB;1973;0
DOB;1974;0
DOB;1975;0
DOB;1976;0
DOB;1977;0
DOB;1978;1
DOB;1979;0
DOB;1980;0
DOB;1981;0
DOB;1982;0
DOB;1983;0
DOB;1984;0
DOB;1985;0
DOB;1986;0
DOB;1987;0
DOB;1988;0
DOB;1989;0
DOB;1990;0
DOB;1991;0
DOB;1992;0
DOB;1993;0
DOB;1994;0
DOB;1995;1
DOB;1996;0
DOB;1997;0
DOB;1998;0
DOB;1999;0
DOB;2000;0
DOB;2001;0
DOB;2002;0
DOB;2003;0
DOB;2004;0
DOB;2005;0
DOB;2006;0
DOB;2007;0
DOB;2008;0
DOB;2009;0
DOB;2010;0
DOB;2011;0
