 

stn;time;rre150yx
FLW;1900;31.0
FLW;1901;61.0
FLW;1902;61.2
FLW;1903;39.8
FLW;1904;45.8
FLW;1905;53.1
FLW;1906;80.0
FLW;1907;41.5
FLW;1908;37.7
FLW;1909;36.0
FLW;1910;80.1
FLW;1911;59.5
FLW;1912;47.4
FLW;1913;36.6
FLW;1914;46.7
FLW;1915;52.0
FLW;1916;49.8
FLW;1917;58.1
FLW;1918;49.8
FLW;1919;48.3
FLW;1920;50.0
FLW;1921;40.0
FLW;1922;48.2
FLW;1923;41.4
FLW;1924;46.8
FLW;1925;63.0
FLW;1926;50.8
FLW;1927;52.3
FLW;1928;52.6
FLW;1929;37.5
FLW;1930;48.9
FLW;1931;42.4
FLW;1932;55.2
FLW;1933;47.3
FLW;1934;68.5
FLW;1935;88.6
FLW;1936;49.1
FLW;1937;51.6
FLW;1938;44.5
FLW;1939;59.2
FLW;1940;65.3
FLW;1941;56.4
FLW;1942;42.1
FLW;1943;22.8
FLW;1944;47.5
FLW;1945;56.5
FLW;1946;56.3
FLW;1947;55.6
FLW;1948;48.2
FLW;1949;23.8
FLW;1950;40.7
FLW;1951;39.3
FLW;1952;28.5
FLW;1953;29.8
FLW;1954;58.7
FLW;1955;35.2
FLW;1956;48.4
FLW;1957;43.4
FLW;1958;43.4
FLW;1959;50.4
FLW;1960;46.3
FLW;1961;41.7
FLW;1962;45.8
FLW;1963;38.2
FLW;1964;61.8
FLW;1965;71.6
FLW;1966;58.4
FLW;1967;35.1
FLW;1968;68.0
FLW;1969;55.3
FLW;1970;60.2
FLW;1971;47.4
FLW;1972;55.2
FLW;1973;59.8
FLW;1974;47.0
FLW;1975;62.3
FLW;1976;63.9
FLW;1977;88.2
FLW;1978;126.4
FLW;1979;62.0
FLW;1980;36.9
FLW;1981;71.6
FLW;1982;39.6
FLW;1983;55.0
FLW;1984;74.0
FLW;1985;37.8
FLW;1986;62.5
FLW;1987;58.8
FLW;1988;46.7
FLW;1989;47.8
FLW;1990;58.5
FLW;1991;59.0
FLW;1992;81.2
FLW;1993;65.1
FLW;1994;143.0
FLW;1995;45.4
FLW;1996;35.8
FLW;1997;48.4
FLW;1998;54.7
FLW;1999;79.1
FLW;2000;75.5
FLW;2001;50.0
FLW;2002;55.1
FLW;2003;38.4
FLW;2004;46.4
FLW;2005;58.2
FLW;2006;49.7
FLW;2007;62.4
FLW;2008;45.4
FLW;2009;79.2
FLW;2010;56.9
FLW;2011;38.8
FLW;2012;46.0
FLW;2013;52.7
FLW;2014;38.8
FLW;2015;57.2
FLW;2016;51.8
FLW;2017;67.7
FLW;2018;38.3
FLW;2019;47.1
FLW;2020;64.5
