 

stn;time;hns000mx
STG;193801;15
STG;193802;17
STG;193803;0
STG;193804;13
STG;193805;0
STG;193806;0
STG;193807;0
STG;193808;0
STG;193809;0
STG;193810;0
STG;193811;0
STG;193812;28
STG;193901;4
STG;193902;7
STG;193903;25
STG;193904;0
STG;193905;0
STG;193906;0
STG;193907;0
STG;193908;0
STG;193909;0
STG;193910;30
STG;193911;2
STG;193912;30
STG;194001;10
STG;194002;35
STG;194003;6
STG;194004;5
STG;194005;9
STG;194006;0
STG;194007;0
STG;194008;0
STG;194009;0
STG;194010;2
STG;194011;16
STG;194012;21
STG;194101;16
STG;194102;40
STG;194103;13
STG;194104;5
STG;194105;0
STG;194106;0
STG;194107;0
STG;194108;0
STG;194109;0
STG;194110;22
STG;194111;12
STG;194112;11
STG;194201;19
STG;194202;18
STG;194203;7
STG;194204;0
STG;194205;0
STG;194206;0
STG;194207;0
STG;194208;0
STG;194209;0
STG;194210;0
STG;194211;14
STG;194212;2
STG;194301;16
STG;194302;5
STG;194303;3
STG;194304;7
STG;194305;0
STG;194306;0
STG;194307;0
STG;194308;0
STG;194309;0
STG;194310;0
STG;194311;10
STG;194312;12
STG;194401;12
STG;194402;30
STG;194403;13
STG;194404;0
STG;194405;0
STG;194406;0
STG;194407;0
STG;194408;0
STG;194409;0
STG;194410;0
STG;194411;14
STG;194412;6
STG;194501;20
STG;194502;2
STG;194503;18
STG;194504;0
STG;194505;3
STG;194506;0
STG;194507;0
STG;194508;0
STG;194509;0
STG;194510;0
STG;194511;15
STG;194512;12
STG;194601;8
STG;194602;18
STG;194603;0
STG;194604;0
STG;194605;0
STG;194606;0
STG;194607;0
STG;194608;0
STG;194609;0
STG;194610;0
STG;194611;0
STG;194612;6
STG;194701;12
STG;194702;15
STG;194703;11
STG;194704;0
STG;194705;0
STG;194706;0
STG;194707;0
STG;194708;0
STG;194709;0
STG;194710;0
STG;194711;10
STG;194712;24
STG;194801;20
STG;194802;7
STG;194803;0
STG;194804;0
STG;194805;0
STG;194806;0
STG;194807;0
STG;194808;0
STG;194809;0
STG;194810;0
STG;194811;0
STG;194812;12
STG;194901;17
STG;194902;4
STG;194903;7
STG;194904;5
STG;194905;0
STG;194906;0
STG;194907;0
STG;194908;0
STG;194909;0
STG;194910;0
STG;194911;7
STG;194912;27
STG;195001;8
STG;195002;11
STG;195003;9
STG;195004;6
STG;195005;0
STG;195006;0
STG;195007;0
STG;195008;0
STG;195009;0
STG;195010;10
STG;195011;13
STG;195012;7
STG;195101;6
STG;195102;8
STG;195103;7
STG;195104;2
STG;195105;0
STG;195106;0
STG;195107;0
STG;195108;0
STG;195109;0
STG;195110;0
STG;195111;1
STG;195112;10
STG;195201;16
STG;195202;37
STG;195203;10
STG;195204;11
STG;195205;0
STG;195206;0
STG;195207;0
STG;195208;0
STG;195209;0
STG;195210;0
STG;195211;20
STG;195212;12
STG;195301;16
STG;195302;20
STG;195303;4
STG;195304;15
STG;195305;0
STG;195306;0
STG;195307;0
STG;195308;0
STG;195309;0
STG;195310;0
STG;195311;0
STG;195312;10
STG;195401;15
STG;195402;5
STG;195403;8
STG;195404;10
STG;195405;0
STG;195406;0
STG;195407;0
STG;195408;0
STG;195409;0
STG;195410;0
STG;195411;0
STG;195412;4
STG;195501;17
STG;195502;16
STG;195503;14
STG;195504;5
STG;195505;0
STG;195506;0
STG;195507;0
STG;195508;0
STG;195509;0
STG;195510;0
STG;195511;13
STG;195512;3
STG;195601;7
STG;195602;26
STG;195603;8
STG;195604;18
STG;195605;0
STG;195606;0
STG;195607;0
STG;195608;0
STG;195609;0
STG;195610;20
STG;195611;9
STG;195612;8
STG;195701;15
STG;195702;14
STG;195703;0
STG;195704;9
STG;195705;12
STG;195706;0
STG;195707;0
STG;195708;0
STG;195709;0
STG;195710;0
STG;195711;0
STG;195712;2
STG;195801;22
STG;195802;19
STG;195803;9
STG;195804;16
STG;195805;0
STG;195806;0
STG;195807;0
STG;195808;0
STG;195809;0
STG;195810;0
STG;195811;0
STG;195812;10
STG;195901;12
STG;195902;2
STG;195903;0
STG;195904;0
STG;195905;0
STG;195906;0
STG;195907;0
STG;195908;0
STG;195909;0
STG;195910;6
STG;195911;0
STG;195912;0
STG;196001;34
STG;196002;11
STG;196003;3
STG;196004;8
STG;196005;0
STG;196006;0
STG;196007;0
STG;196008;0
STG;196009;0
STG;196010;2
STG;196011;0
STG;196012;4
STG;196101;8
STG;196102;5
STG;196103;12
STG;196104;0
STG;196105;1
STG;196106;0
STG;196107;0
STG;196108;0
STG;196109;0
STG;196110;0
STG;196111;3
STG;196112;5
STG;196201;38
STG;196202;17
STG;196203;12
STG;196204;5
STG;196205;0
STG;196206;4
STG;196207;0
STG;196208;0
STG;196209;0
STG;196210;0
STG;196211;10
STG;196212;24
STG;196301;28
STG;196302;28
STG;196303;12
STG;196304;0
STG;196305;1
STG;196306;0
STG;196307;0
STG;196308;0
STG;196309;0
STG;196310;0
STG;196311;0
STG;196312;11
STG;196401;12
STG;196402;12
STG;196403;35
STG;196404;1
STG;196405;0
STG;196406;0
STG;196407;0
STG;196408;0
STG;196409;0
STG;196410;0
STG;196411;16
STG;196412;30
STG;196501;11
STG;196502;18
STG;196503;17
STG;196504;20
STG;196505;0
STG;196506;0
STG;196507;0
STG;196508;0
STG;196509;0
STG;196510;0
STG;196511;36
STG;196512;12
STG;196601;34
STG;196602;0
STG;196603;14
STG;196604;0
STG;196605;0
STG;196606;0
STG;196607;0
STG;196608;0
STG;196609;0
STG;196610;1
STG;196611;28
STG;196612;20
STG;196701;25
STG;196702;15
STG;196703;2
STG;196704;3
STG;196705;3
STG;196706;0
STG;196707;0
STG;196708;0
STG;196709;0
STG;196710;0
STG;196711;2
STG;196712;18
STG;196801;35
STG;196802;8
STG;196803;29
STG;196804;14
STG;196805;0
STG;196806;0
STG;196807;0
STG;196808;0
STG;196809;0
STG;196810;0
STG;196811;8
STG;196812;12
STG;196901;18
STG;196902;17
STG;196903;10
STG;196904;13
STG;196905;0
STG;196906;0
STG;196907;0
STG;196908;0
STG;196909;0
STG;196910;0
STG;196911;23
STG;196912;21
STG;197001;11
STG;197002;30
STG;197003;17
STG;197004;8
STG;197005;0
STG;197006;0
STG;197007;0
STG;197008;0
STG;197009;0
STG;197010;0
STG;197011;1
STG;197012;13
STG;197101;4
STG;197102;14
STG;197103;6
STG;197104;1
STG;197105;0
STG;197106;0
STG;197107;0
STG;197108;0
STG;197109;0
STG;197110;0
STG;197111;8
STG;197112;7
STG;197201;6
STG;197202;4
STG;197203;0
STG;197204;6
STG;197205;0
STG;197206;0
STG;197207;0
STG;197208;0
STG;197209;0
STG;197210;0
STG;197211;8
STG;197212;0
STG;197301;7
STG;197302;18
STG;197303;10
STG;197304;16
STG;197305;0
STG;197306;0
STG;197307;0
STG;197308;0
STG;197309;0
STG;197310;0
STG;197311;15
STG;197312;14
STG;197401;4
STG;197402;12
STG;197403;14
STG;197404;2
STG;197405;0
STG;197406;0
STG;197407;0
STG;197408;0
STG;197409;0
STG;197410;13
STG;197411;7
STG;197412;8
STG;197501;0
STG;197502;6
STG;197503;10
STG;197504;14
STG;197505;0
STG;197506;0
STG;197507;0
STG;197508;0
STG;197509;0
STG;197510;0
STG;197511;9
STG;197512;9
STG;197601;13
STG;197602;8
STG;197603;15
STG;197604;16
STG;197605;0
STG;197606;0
STG;197607;0
STG;197608;0
STG;197609;0
STG;197610;0
STG;197611;5
STG;197612;34
STG;197701;13
STG;197702;10
STG;197703;18
STG;197704;29
STG;197705;0
STG;197706;0
STG;197707;0
STG;197708;0
STG;197709;0
STG;197710;0
STG;197711;23
STG;197712;6
STG;197801;17
STG;197802;25
STG;197803;12
STG;197804;9
STG;197805;0
STG;197806;0
STG;197807;0
STG;197808;0
STG;197809;0
STG;197810;0
STG;197811;26
STG;197812;0
STG;197901;9
STG;197902;8
STG;197903;5
STG;197904;19
STG;197905;4
STG;197906;0
STG;197907;0
STG;197908;0
STG;197909;0
STG;197910;0
STG;197911;14
STG;197912;25
STG;198001;10
STG;198002;0
STG;198003;12
STG;198004;10
STG;198005;0
STG;198006;0
STG;198007;0
STG;198008;0
STG;198009;0
STG;198010;0
STG;198011;12
STG;198012;15
STG;198101;11
STG;198102;8
STG;198103;11
STG;198104;1
STG;198105;0
STG;198106;0
