 

stn;time;rti150yx
IYRID;1961;19611018
IYRID;1962;19620602
IYRID;1963;19630829
IYRID;1964;19640327
IYRID;1965;19650911
IYRID;1966;19660817
IYRID;1967;19670908
IYRID;1968;19680916
IYRID;1969;19690708
IYRID;1970;19700630
IYRID;1971;19710615
IYRID;1972;19720711
IYRID;1973;19730410
IYRID;1974;19740718
IYRID;1975;19750719
IYRID;1976;19760930
IYRID;1977;19770819
IYRID;1978;19780705
IYRID;1979;19790922
IYRID;1980;19800721
IYRID;1981;19810719
IYRID;1982;19820521
IYRID;1983;19830523
IYRID;1984;19840906
IYRID;1985;19850826
IYRID;1986;19860829
IYRID;1987;19870825
IYRID;1988;19881013
IYRID;1989;19890225
IYRID;1990;19901123
IYRID;1991;19910617
IYRID;1992;19920429
IYRID;1993;19931003
IYRID;1994;19940610
IYRID;1995;19950728
IYRID;1996;19961114
IYRID;1997;19970623
IYRID;1998;19980411
IYRID;1999;19990921
IYRID;2000;20000921
IYRID;2001;20010810
IYRID;2002;20021116
IYRID;2003;20031101
IYRID;2004;20040709
IYRID;2005;20050705
IYRID;2006;20061004
IYRID;2007;20070817
IYRID;2008;20081030
IYRID;2009;20091201
IYRID;2010;20100613
IYRID;2011;20110919
IYRID;2012;20121105
IYRID;2013;20131011
IYRID;2014;20141106
IYRID;2015;20150520
IYRID;2016;20160805
IYRID;2017;20171212
IYRID;2018;20181027
IYRID;2019;20191115
