 

stn;time;hns000mx
DOL;197301;30
DOL;197302;32
DOL;197303;15
DOL;197304;12
DOL;197305;3
DOL;197306;0
DOL;197307;0
DOL;197308;0
DOL;197309;0
DOL;197310;0
DOL;197311;6
DOL;197312;22
DOL;197401;17
DOL;197402;29
DOL;197403;17
DOL;197404;7
DOL;197405;3
DOL;197406;2
DOL;197407;0
DOL;197408;0
DOL;197409;8
DOL;197410;29
DOL;197411;25
DOL;197412;30
DOL;197501;38
DOL;197502;26
DOL;197503;35
DOL;197504;15
DOL;197505;4
DOL;197506;2
DOL;197507;0
DOL;197508;0
DOL;197509;0
DOL;197510;15
DOL;197511;15
DOL;197512;15
DOL;197601;22
DOL;197602;55
DOL;197603;3
DOL;197604;3
DOL;197605;1
DOL;197606;0
DOL;197607;0
DOL;197608;0
DOL;197609;2
DOL;197610;1
DOL;197611;14
DOL;197612;20
DOL;197701;13
DOL;197702;20
DOL;197703;13
DOL;197704;10
DOL;197705;10
DOL;197706;0
DOL;197707;0
DOL;197708;0
DOL;197709;0
DOL;197710;1
DOL;197711;30
DOL;197712;17
DOL;197801;40
DOL;197802;35
DOL;197803;50
DOL;197804;15
DOL;197805;15
DOL;197806;3
DOL;197807;0
DOL;197808;0
DOL;197809;4
DOL;197810;4
DOL;197811;8
DOL;197812;25
DOL;197901;40
DOL;197902;47
DOL;197903;40
DOL;197904;30
DOL;197905;12
DOL;197906;2
DOL;197907;0
DOL;197908;0
DOL;197909;4
DOL;197910;0
DOL;197911;12
DOL;197912;25
DOL;198001;40
DOL;198002;12
DOL;198003;25
DOL;198004;8
DOL;198005;5
DOL;198006;0
DOL;198007;0
DOL;198008;0
DOL;198009;0
DOL;198010;14
DOL;198011;38
DOL;198012;30
DOL;198101;40
DOL;198102;5
DOL;198103;10
DOL;198104;17
DOL;198105;15
DOL;198106;0
DOL;198107;0
DOL;198108;0
DOL;198109;3
DOL;198110;11
DOL;198111;22
DOL;198112;68
DOL;198201;25
DOL;198202;13
DOL;198203;32
DOL;198204;8
DOL;198205;6
DOL;198206;0
DOL;198207;0
DOL;198208;0
DOL;198209;0
DOL;198210;10
DOL;198211;15
DOL;198212;22
DOL;198301;25
DOL;198302;20
DOL;198303;20
DOL;198304;35
DOL;198305;36
DOL;198306;0
DOL;198307;0
DOL;198308;0
DOL;198309;0
DOL;198310;0
DOL;198311;25
DOL;198312;15
DOL;198401;25
DOL;198402;91
DOL;198403;35
DOL;198404;15
DOL;198405;5
DOL;198406;6
DOL;198407;0
DOL;198408;0
DOL;198409;4
DOL;198410;3
DOL;198411;15
DOL;198412;15
DOL;198501;30
DOL;198502;32
DOL;198503;40
DOL;198504;25
DOL;198505;5
DOL;198506;0
DOL;198507;0
DOL;198508;0
DOL;198509;0
DOL;198510;0
DOL;198511;17
DOL;198512;25
DOL;198601;50
DOL;198602;13
DOL;198603;30
DOL;198604;27
DOL;198605;3
DOL;198606;0
DOL;198607;0
DOL;198608;0
DOL;198609;0
DOL;198610;3
DOL;198611;8
DOL;198612;30
DOL;198701;30
DOL;198702;12
DOL;198703;20
DOL;198704;40
DOL;198705;25
DOL;198706;2
DOL;198707;0
DOL;198708;0
DOL;198709;0
DOL;198710;7
DOL;198711;21
DOL;198712;2
DOL;198801;25
DOL;198802;30
DOL;198803;40
DOL;198804;5
DOL;198805;1
DOL;198806;0
DOL;198807;0
DOL;198808;0
DOL;198809;1
DOL;198810;1
DOL;198811;16
DOL;198812;25
DOL;198901;8
DOL;198902;60
DOL;198903;40
DOL;198904;31
DOL;198905;0
DOL;198906;0
DOL;198907;0
DOL;198908;0
DOL;198909;0
DOL;198910;4
DOL;198911;12
DOL;198912;4
DOL;199001;22
DOL;199002;18
DOL;199003;12
DOL;199004;8
DOL;199005;0
DOL;199006;1
DOL;199007;0
DOL;199008;0
DOL;199009;0
DOL;199010;5
DOL;199011;15
DOL;199012;20
DOL;199101;13
DOL;199102;13
DOL;199103;40
DOL;199104;5
DOL;199105;8
DOL;199106;0
DOL;199107;0
DOL;199108;0
DOL;199109;0
DOL;199110;9
DOL;199111;22
DOL;199112;26
DOL;199201;14
DOL;199202;18
DOL;199203;20
DOL;199204;22
DOL;199205;1
DOL;199206;0
DOL;199207;0
DOL;199208;0
DOL;199209;0
DOL;199210;16
DOL;199211;33
DOL;199212;8
DOL;199301;16
DOL;199302;20
DOL;199303;2
DOL;199304;20
DOL;199305;0
DOL;199306;1
DOL;199307;0
DOL;199308;0
DOL;199309;0
DOL;199310;2
DOL;199311;5
DOL;199312;56
