 

stn;time;rsd300y0
TIOLV;1979;13
TIOLV;1980;9
TIOLV;1981;16
TIOLV;1982;14
TIOLV;1983;15
TIOLV;1984;13
TIOLV;1985;9
TIOLV;1986;14
TIOLV;1987;18
TIOLV;1988;11
TIOLV;1989;11
TIOLV;1990;8
TIOLV;1991;13
TIOLV;1992;11
TIOLV;1993;19
TIOLV;1994;11
TIOLV;1995;9
TIOLV;1996;14
TIOLV;1997;12
TIOLV;1998;9
TIOLV;1999;14
TIOLV;2000;17
TIOLV;2001;12
TIOLV;2002;17
TIOLV;2003;10
TIOLV;2004;11
