 

stn;time;tre200dx
SLFNE3;20131019;12.2
SLFNE3;20131020;7.2
SLFNE3;20131021;-
SLFNE3;20131022;11.6
SLFNE3;20131023;11.6
SLFNE3;20131024;8.9
SLFNE3;20131025;9.9
SLFNE3;20131026;14.8
SLFNE3;20131027;10.3
SLFNE3;20131028;11.8
SLFNE3;20131029;4.9
SLFNE3;20131030;2.5
SLFNE3;20131031;7.2
SLFNE3;20131101;5.5
SLFNE3;20131102;6.5
SLFNE3;20131103;2.7
SLFNE3;20131104;-0.5
SLFNE3;20131105;0.5
SLFNE3;20131106;6.3
SLFNE3;20131107;6.1
SLFNE3;20131108;8.4
SLFNE3;20131109;0.9
SLFNE3;20131110;-0.9
SLFNE3;20131111;0.1
SLFNE3;20131112;-
SLFNE3;20131113;4.5
SLFNE3;20131114;2.9
SLFNE3;20131115;1.3
SLFNE3;20131116;5.9
SLFNE3;20131117;3.9
SLFNE3;20131118;3.0
SLFNE3;20131119;1.0
SLFNE3;20131120;-4.6
SLFNE3;20131121;-6.5
SLFNE3;20131122;-8.5
SLFNE3;20131123;-5.3
SLFNE3;20131124;-2.4
SLFNE3;20131125;-5.5
SLFNE3;20131126;-6.6
SLFNE3;20131127;-5.1
SLFNE3;20131128;0.0
SLFNE3;20131129;2.1
SLFNE3;20131130;-4.1
SLFNE3;20131201;0.1
SLFNE3;20131202;4.7
SLFNE3;20131203;4.6
SLFNE3;20131204;4.4
SLFNE3;20131205;2.0
SLFNE3;20131206;0.4
SLFNE3;20131207;-1.2
SLFNE3;20131208;1.1
SLFNE3;20131209;2.5
SLFNE3;20131210;5.3
SLFNE3;20131211;6.7
SLFNE3;20131212;-
SLFNE3;20131213;2.3
SLFNE3;20131214;0.7
SLFNE3;20131215;4.5
SLFNE3;20131216;5.6
SLFNE3;20131217;3.9
SLFNE3;20131218;1.8
SLFNE3;20131219;-1.9
SLFNE3;20131220;-3.1
SLFNE3;20131221;1.6
SLFNE3;20131222;2.3
SLFNE3;20131223;0.5
SLFNE3;20131224;2.2
SLFNE3;20131225;2.2
SLFNE3;20131226;-3.5
SLFNE3;20131227;2.6
SLFNE3;20131228;0.0
SLFNE3;20131229;-4.9
SLFNE3;20131230;-2.7
SLFNE3;20131231;0.5
SLFNE3;20140101;-1.4
SLFNE3;20140102;-2.1
SLFNE3;20140103;0.0
SLFNE3;20140104;-1.4
SLFNE3;20140105;0.6
SLFNE3;20140106;5.7
SLFNE3;20140107;6.7
SLFNE3;20140108;6.0
SLFNE3;20140109;7.5
