 

stn;time;rre150yx
SWZ;1900;76.9
SWZ;1901;101.7
SWZ;1902;50.2
SWZ;1903;68.0
SWZ;1904;56.2
SWZ;1905;60.5
SWZ;1906;82.1
SWZ;1907;80.0
SWZ;1908;76.8
SWZ;1909;54.7
SWZ;1910;103.5
SWZ;1911;44.6
SWZ;1912;92.8
SWZ;1913;48.8
SWZ;1914;85.1
SWZ;1915;46.0
SWZ;1916;47.5
SWZ;1917;58.1
SWZ;1918;81.2
SWZ;1919;57.3
SWZ;1920;55.8
SWZ;1921;47.8
SWZ;1922;65.3
SWZ;1923;60.9
SWZ;1924;67.2
SWZ;1925;73.5
SWZ;1926;67.7
SWZ;1927;71.5
SWZ;1928;65.5
SWZ;1929;62.1
SWZ;1930;52.8
SWZ;1931;67.0
SWZ;1932;50.0
SWZ;1933;82.8
SWZ;1934;92.2
SWZ;1935;54.5
SWZ;1936;53.6
SWZ;1937;53.5
SWZ;1938;73.1
SWZ;1939;76.2
SWZ;1940;107.8
SWZ;1941;54.8
SWZ;1942;73.5
SWZ;1943;44.1
SWZ;1944;65.7
SWZ;1945;56.0
SWZ;1946;80.2
SWZ;1947;58.6
SWZ;1948;52.1
SWZ;1949;58.5
SWZ;1950;81.2
SWZ;1951;63.5
SWZ;1952;44.3
SWZ;1953;72.4
SWZ;1954;92.5
SWZ;1955;58.7
SWZ;1956;73.8
SWZ;1957;64.4
SWZ;1958;60.2
SWZ;1959;56.6
SWZ;1960;61.6
SWZ;1961;44.9
SWZ;1962;52.0
SWZ;1963;55.7
SWZ;1964;63.4
SWZ;1965;47.5
SWZ;1966;57.5
SWZ;1967;43.0
SWZ;1968;69.9
SWZ;1969;51.2
SWZ;1970;95.0
SWZ;1971;83.9
SWZ;1972;56.8
SWZ;1973;60.5
SWZ;1974;41.8
