 

stn;time;fu3010m1
EVI;200409;55.1
EVI;200410;83.5
EVI;200411;73.8
EVI;200412;87.1
EVI;200501;70.6
EVI;200502;101.9
EVI;200503;63.4
EVI;200504;69.1
EVI;200505;74.2
EVI;200506;65.9
EVI;200507;70.6
EVI;200508;59.8
EVI;200509;69.1
EVI;200510;68.8
EVI;200511;67.3
EVI;200512;87.5
EVI;200601;97.6
EVI;200602;97.2
EVI;200603;67.7
EVI;200604;78.1
EVI;200605;77.4
EVI;200606;65.2
EVI;200607;68.4
EVI;200608;56.9
EVI;200609;78.5
EVI;200610;79.6
EVI;200611;94.3
EVI;200612;94.7
EVI;200701;85.3
EVI;200702;85.7
EVI;200703;83.5
EVI;200704;65.2
EVI;200705;68.8
EVI;200706;76.0
EVI;200707;68.8
EVI;200708;62.3
EVI;200709;66.6
EVI;200710;61.6
EVI;200711;94.3
EVI;200712;127.8
EVI;200801;103.3
EVI;200802;88.2
EVI;200803;90.0
EVI;200804;77.4
EVI;200805;100.8
EVI;200806;60.5
EVI;200807;88.9
EVI;200808;88.2
EVI;200809;69.5
EVI;200810;74.5
EVI;200811;95.4
EVI;200812;101.2
EVI;200901;94.3
EVI;200902;97.9
EVI;200903;89.3
EVI;200904;92.9
EVI;200905;78.1
EVI;200906;60.5
EVI;200907;81.7
EVI;200908;65.9
EVI;200909;64.8
EVI;200910;114.1
EVI;200911;94.0
EVI;200912;105.5
EVI;201001;76.7
EVI;201002;124.9
EVI;201003;95.4
EVI;201004;63.0
EVI;201005;58.7
EVI;201006;106.6
EVI;201007;94.0
EVI;201008;81.4
EVI;201009;55.8
