 

stn;time;rre150yx
HER;1907;35.5
HER;1908;37.6
HER;1909;28.3
HER;1910;57.5
HER;1911;28.0
HER;1912;36.6
HER;1913;27.0
HER;1914;62.0
HER;1915;30.0
HER;1916;28.5
HER;1917;24.6
HER;1918;64.5
HER;1919;33.1
HER;1920;30.0
HER;1921;20.1
HER;1922;57.0
HER;1923;37.5
HER;1924;33.5
HER;1925;36.5
HER;1926;38.5
HER;1927;29.1
HER;1928;38.7
HER;1929;24.5
HER;1930;38.9
HER;1931;23.0
HER;1932;49.0
HER;1933;24.6
HER;1934;37.5
HER;1935;34.0
HER;1936;28.8
HER;1937;35.4
HER;1938;31.2
HER;1939;44.6
HER;1940;41.2
HER;1941;35.0
HER;1942;33.0
HER;1943;27.0
HER;1944;44.0
HER;1945;35.8
HER;1946;50.2
HER;1947;34.0
HER;1948;56.5
HER;1949;30.9
HER;1950;40.6
HER;1951;45.0
HER;1952;44.3
HER;1953;20.1
HER;1954;59.9
HER;1955;50.2
HER;1956;32.6
HER;1957;57.0
HER;1958;40.8
HER;1959;31.1
