 

stn;time;rsd300y0
MOD;1995;10
MOD;1996;5
MOD;1997;5
MOD;1998;2
MOD;1999;7
MOD;2000;1
MOD;2001;4
MOD;2002;7
MOD;2003;2
MOD;2004;8
MOD;2005;4
MOD;2006;11
MOD;2007;10
MOD;2008;5
MOD;2009;5
MOD;2010;3
MOD;2011;7
MOD;2012;12
MOD;2013;8
MOD;2014;4
MOD;2015;9
MOD;2016;8
MOD;2017;3
MOD;2018;5
MOD;2019;5
MOD;2020;2
