 

stn;time;fu3010m1
IYPFI;201101;25.6
IYPFI;201102;29.5
IYPFI;201103;30.6
IYPFI;201104;30.6
IYPFI;201105;28.4
IYPFI;201106;27.7
IYPFI;201107;28.8
IYPFI;201108;26.6
IYPFI;201109;31.3
IYPFI;201110;31.0
IYPFI;201111;18.4
IYPFI;201112;27.0
IYPFI;201201;38.2
IYPFI;201202;36.7
IYPFI;201203;34.6
IYPFI;201204;34.9
IYPFI;201205;33.8
IYPFI;201206;23.0
IYPFI;201207;31.7
IYPFI;201208;28.1
IYPFI;201209;29.2
IYPFI;201210;29.2
IYPFI;201211;23.8
IYPFI;201212;29.9
IYPFI;201301;32.8
IYPFI;201302;36.0
IYPFI;201303;37.8
IYPFI;201304;28.1
IYPFI;201305;27.0
IYPFI;201306;27.7
IYPFI;201307;31.7
IYPFI;201308;29.9
IYPFI;201309;20.9
IYPFI;201310;39.2
IYPFI;201311;37.1
IYPFI;201312;30.6
IYPFI;201401;2750.4
IYPFI;201402;21.2
IYPFI;201403;31.0
IYPFI;201404;30.2
IYPFI;201405;33.5
IYPFI;201406;29.5
IYPFI;201407;31.7
IYPFI;201408;22.7
IYPFI;201409;27.7
