 

stn;time;rre003mx
JON;199307;89.6
JON;199308;45.8
JON;199309;43.5
JON;199310;62.2
JON;199311;37.3
JON;199312;21.7
JON;199401;45.9
JON;199402;24.5
JON;199403;30.2
JON;199404;32.1
JON;199405;71.2
JON;199406;55.1
JON;199407;44.2
JON;199408;79.2
JON;199409;64.7
JON;199410;32.2
JON;199411;31.6
JON;199412;46.9
JON;199501;55.9
JON;199502;43.9
JON;199503;53.5
JON;199504;64.0
JON;199505;67.0
JON;199506;75.6
JON;199507;40.7
JON;199508;123.2
JON;199509;37.4
JON;199510;6.9
JON;199511;42.6
JON;199512;96.8
JON;199601;10.9
JON;199602;27.3
JON;199603;27.2
