 

stn;time;rhh150mx
IYSMT;201112;4.8
IYSMT;201201;3.5
IYSMT;201202;0.9
IYSMT;201203;1.8
IYSMT;201204;5.7
IYSMT;201205;5.9
IYSMT;201206;8.6
IYSMT;201207;8.7
IYSMT;201208;12.1
IYSMT;201209;8.7
IYSMT;201210;5.4
IYSMT;201211;9.1
IYSMT;201212;2.4
IYSMT;201301;1.9
IYSMT;201302;2.8
IYSMT;201303;3.2
IYSMT;201304;6.6
IYSMT;201305;8.2
IYSMT;201306;7.9
IYSMT;201307;26.8
IYSMT;201308;14.3
IYSMT;201309;8.3
IYSMT;201310;5.2
IYSMT;201311;6.4
IYSMT;201312;4.0
IYSMT;201401;4.8
IYSMT;201402;3.6
IYSMT;201403;4.3
IYSMT;201404;3.9
IYSMT;201405;4.5
IYSMT;201406;20.4
IYSMT;201407;5.5
IYSMT;201408;26.2
IYSMT;201409;11.4
IYSMT;201410;10.0
IYSMT;201411;8.4
IYSMT;201412;5.0
IYSMT;201501;3.0
IYSMT;201502;1.1
IYSMT;201503;2.0
IYSMT;201504;5.2
IYSMT;201505;7.4
IYSMT;201506;9.6
IYSMT;201507;10.9
IYSMT;201508;24.5
IYSMT;201509;10.4
IYSMT;201510;3.9
IYSMT;201511;0.4
IYSMT;201512;0.0
IYSMT;201601;2.7
IYSMT;201602;3.6
IYSMT;201603;5.4
IYSMT;201604;4.2
IYSMT;201605;7.2
IYSMT;201606;8.5
IYSMT;201607;12.3
IYSMT;201608;11.2
IYSMT;201609;10.6
IYSMT;201610;6.1
IYSMT;201611;5.2
IYSMT;201612;0.0
IYSMT;201701;0.9
IYSMT;201702;1.8
IYSMT;201703;1.8
IYSMT;201704;5.5
IYSMT;201705;5.2
IYSMT;201706;8.1
IYSMT;201707;13.7
IYSMT;201708;15.6
IYSMT;201709;8.1
IYSMT;201710;3.1
IYSMT;201711;9.4
IYSMT;201712;3.4
IYSMT;201801;8.6
IYSMT;201802;1.6
IYSMT;201803;4.2
IYSMT;201804;2.6
IYSMT;201805;4.4
IYSMT;201806;5.0
IYSMT;201807;8.2
IYSMT;201808;7.7
IYSMT;201809;4.9
IYSMT;201810;8.5
IYSMT;201811;4.4
IYSMT;201812;1.9
IYSMT;201901;2.6
IYSMT;201902;2.6
