 

stn;time;rs1000y0
STE;1901;0
STE;1902;0
STE;1903;0
STE;1904;0
STE;1905;0
STE;1906;0
STE;1907;0
STE;1908;0
STE;1909;0
STE;1910;0
STE;1911;0
STE;1912;0
STE;1913;0
STE;1914;0
STE;1915;0
STE;1916;0
STE;1917;0
STE;1918;0
STE;1919;0
STE;1920;0
STE;1921;0
STE;1922;0
STE;1923;0
STE;1924;0
STE;1925;0
STE;1926;0
STE;1927;0
STE;1928;0
STE;1929;0
STE;1930;0
STE;1931;0
STE;1932;0
STE;1933;0
STE;1934;0
STE;1935;0
STE;1936;0
STE;1937;0
STE;1938;0
STE;1939;0
STE;1940;0
STE;1941;0
STE;1942;0
STE;1943;0
STE;1944;0
STE;1945;0
STE;1946;0
STE;1947;0
STE;1948;0
STE;1949;0
STE;1950;0
STE;1951;0
STE;1952;0
STE;1953;0
STE;1954;0
STE;1955;0
STE;1956;0
STE;1957;0
STE;1958;0
STE;1959;0
STE;1960;0
STE;1961;0
STE;1962;0
STE;1963;0
STE;1964;0
STE;1965;0
STE;1966;0
STE;1967;1
STE;1968;0
STE;1969;0
STE;1970;0
STE;1971;0
STE;1972;0
STE;1973;0
STE;1974;0
STE;1975;0
STE;1976;0
STE;1977;0
STE;1978;0
STE;1979;0
STE;1980;0
STE;1981;0
STE;1982;0
STE;1983;0
STE;1984;0
STE;1985;0
STE;1986;0
STE;1987;0
STE;1988;0
STE;1989;0
STE;1990;0
STE;1991;0
STE;1992;0
STE;1993;0
STE;1994;0
STE;1995;0
STE;1996;0
STE;1997;0
STE;1998;0
STE;1999;0
STE;2000;0
STE;2001;0
STE;2002;0
STE;2003;0
STE;2004;0
STE;2005;0
STE;2006;0
STE;2007;0
STE;2008;0
STE;2009;0
STE;2010;0
STE;2011;0
STE;2012;0
STE;2013;0
STE;2014;0
STE;2015;0
STE;2016;0
STE;2017;0
STE;2018;0
STE;2019;0
STE;2020;0
