 

stn;time;fklnd3m0
IYBOZ;200607;0
IYBOZ;200608;0
IYBOZ;200609;0
IYBOZ;200610;0
IYBOZ;200611;0
IYBOZ;200612;0
IYBOZ;200701;0
IYBOZ;200702;0
IYBOZ;200703;0
IYBOZ;200704;0
IYBOZ;200705;0
IYBOZ;200706;0
IYBOZ;200707;0
IYBOZ;200708;0
IYBOZ;200709;0
IYBOZ;200710;0
IYBOZ;200711;0
IYBOZ;200712;0
IYBOZ;200801;0
IYBOZ;200802;0
IYBOZ;200803;0
IYBOZ;200804;0
IYBOZ;200805;0
IYBOZ;200806;0
IYBOZ;200807;0
IYBOZ;200808;0
IYBOZ;200809;0
IYBOZ;200810;0
IYBOZ;200811;0
IYBOZ;200812;0
IYBOZ;200901;0
IYBOZ;200902;0
IYBOZ;200903;0
IYBOZ;200904;0
IYBOZ;200905;0
IYBOZ;200906;0
IYBOZ;200907;0
IYBOZ;200908;0
IYBOZ;200909;0
IYBOZ;200910;0
IYBOZ;200911;0
IYBOZ;200912;0
IYBOZ;201001;0
IYBOZ;201002;0
IYBOZ;201003;0
IYBOZ;201004;0
IYBOZ;201005;0
IYBOZ;201006;0
IYBOZ;201007;0
IYBOZ;201008;0
IYBOZ;201009;0
IYBOZ;201010;0
IYBOZ;201011;0
IYBOZ;201012;0
IYBOZ;201101;0
IYBOZ;201102;0
IYBOZ;201103;0
IYBOZ;201104;0
IYBOZ;201105;0
IYBOZ;201106;0
IYBOZ;201107;0
IYBOZ;201108;0
IYBOZ;201109;0
IYBOZ;201110;0
IYBOZ;201111;0
IYBOZ;201112;0
IYBOZ;201201;0
IYBOZ;201202;0
IYBOZ;201203;0
IYBOZ;201204;0
IYBOZ;201205;0
IYBOZ;201206;0
IYBOZ;201207;0
IYBOZ;201208;0
IYBOZ;201209;0
IYBOZ;201210;0
IYBOZ;201211;0
IYBOZ;201212;0
IYBOZ;201301;0
IYBOZ;201302;0
IYBOZ;201303;0
IYBOZ;201304;0
IYBOZ;201305;0
IYBOZ;201306;0
IYBOZ;201307;0
IYBOZ;201308;0
IYBOZ;201309;0
IYBOZ;201310;0
IYBOZ;201311;0
IYBOZ;201312;0
IYBOZ;201401;0
IYBOZ;201402;0
IYBOZ;201403;0
IYBOZ;201404;0
IYBOZ;201405;0
IYBOZ;201406;0
IYBOZ;201407;0
IYBOZ;201408;0
IYBOZ;201409;0
IYBOZ;201410;0
IYBOZ;201411;0
IYBOZ;201412;0
IYBOZ;201501;0
IYBOZ;201502;0
IYBOZ;201503;0
IYBOZ;201504;0
IYBOZ;201505;0
IYBOZ;201506;0
IYBOZ;201507;0
IYBOZ;201508;0
IYBOZ;201509;0
IYBOZ;201510;0
IYBOZ;201511;0
IYBOZ;201512;0
IYBOZ;201601;0
IYBOZ;201602;0
IYBOZ;201603;0
IYBOZ;201604;0
IYBOZ;201605;0
IYBOZ;201606;0
IYBOZ;201607;0
IYBOZ;201608;0
IYBOZ;201609;0
IYBOZ;201610;0
IYBOZ;201611;0
