 

stn;time;tre200y0
DLGAR;1946;7.6
DLGAR;1947;8.2
DLGAR;1948;8.2
DLGAR;1949;8.1
DLGAR;1950;8.1
DLGAR;1951;7.9
DLGAR;1952;7.0
DLGAR;1953;7.6
DLGAR;1954;6.7
DLGAR;1955;6.8
DLGAR;1956;6.1
DLGAR;1957;7.8
DLGAR;1958;7.5
DLGAR;1959;8.0
DLGAR;1960;7.6
DLGAR;1961;8.5
DLGAR;1962;6.6
DLGAR;1963;6.6
DLGAR;1964;7.5
DLGAR;1965;6.8
DLGAR;1966;7.8
DLGAR;1967;7.8
DLGAR;1968;6.4
DLGAR;1969;6.0
DLGAR;1970;6.0
DLGAR;1971;6.1
DLGAR;1972;6.1
DLGAR;1973;6.0
DLGAR;1974;6.9
DLGAR;1975;6.6
DLGAR;1976;6.4
DLGAR;1977;6.9
DLGAR;1978;5.8
DLGAR;1979;6.5
DLGAR;1980;5.8
DLGAR;1981;6.6
DLGAR;1982;7.2
DLGAR;1983;7.1
DLGAR;1984;6.1
DLGAR;1985;6.3
DLGAR;1986;6.5
DLGAR;1987;6.4
DLGAR;1988;7.4
DLGAR;1989;7.2
DLGAR;1990;7.3
DLGAR;1991;6.4
DLGAR;1992;7.6
DLGAR;1993;7.0
DLGAR;1994;8.5
DLGAR;1995;6.9
DLGAR;1996;5.9
DLGAR;1997;7.3
DLGAR;1998;7.2
DLGAR;1999;7.1
DLGAR;2000;7.9
DLGAR;2001;7.3
DLGAR;2002;8.2
DLGAR;2003;7.8
DLGAR;2004;7.1
DLGAR;2005;6.8
DLGAR;2006;7.3
DLGAR;2007;8.0
DLGAR;2008;7.9
DLGAR;2009;7.8
DLGAR;2010;6.9
DLGAR;2011;8.1
DLGAR;2012;7.8
DLGAR;2013;7.4
DLGAR;2014;8.8
DLGAR;2015;8.4
DLGAR;2016;8.3
DLGAR;2017;8.1
DLGAR;2018;8.9
DLGAR;2019;8.7
DLGAR;2020;8.4
