 

stn;time;tre200y0
GRO;1959;11.7
GRO;1960;10.5
GRO;1961;11.9
GRO;1962;10.5
GRO;1963;10.4
GRO;1964;11.2
GRO;1965;10.5
GRO;1966;10.8
GRO;1967;10.8
GRO;1968;10.2
GRO;1969;10.6
GRO;1970;10.5
GRO;1971;11.3
GRO;1972;10.6
GRO;1973;11.2
GRO;1974;11.2
GRO;1975;11.2
GRO;1976;11.6
GRO;1977;10.6
GRO;1978;10.4
GRO;1979;10.9
GRO;1980;10.7
GRO;1981;11.1
GRO;1982;11.5
GRO;1983;11.6
GRO;1984;10.7
GRO;1985;11.0
GRO;1986;11.2
GRO;1987;11.1
GRO;1988;11.7
GRO;1989;12.1
GRO;1990;12.1
GRO;1991;11.7
GRO;1992;11.9
GRO;1993;11.5
GRO;1994;12.6
GRO;1995;11.7
GRO;1996;11.4
GRO;1997;12.5
GRO;1998;12.3
GRO;1999;12.1
GRO;2000;12.5
GRO;2001;12.2
GRO;2002;12.7
GRO;2003;13.5
GRO;2004;12.4
GRO;2005;12.3
GRO;2006;12.8
GRO;2007;13.5
GRO;2008;12.3
GRO;2009;12.8
GRO;2010;11.7
GRO;2011;13.2
GRO;2012;12.4
GRO;2013;10.7
GRO;2014;11.4
GRO;2015;11.4
GRO;2016;11.0
GRO;2017;10.9
GRO;2018;11.7
GRO;2019;11.0
GRO;2020;11.4
