 

stn;time;hto000y0
SRS;1966;7
SRS;1967;5
SRS;1968;14
SRS;1969;5
SRS;1970;12
SRS;1971;6
SRS;1972;3
SRS;1973;7
SRS;1974;13
SRS;1975;6
SRS;1976;8
SRS;1977;5
SRS;1978;11
SRS;1979;3
SRS;1980;10
SRS;1981;23
SRS;1982;22
SRS;1983;3
SRS;1984;9
SRS;1985;3
SRS;1986;11
SRS;1987;12
SRS;1988;5
SRS;1989;4
SRS;1990;4
