 

stn;time;rsd300y0
MUS;1973;1
MUS;1974;1
MUS;1975;7
MUS;1976;1
MUS;1977;2
MUS;1978;1
MUS;1979;9
MUS;1980;4
MUS;1981;6
MUS;1982;1
MUS;1983;6
MUS;1984;2
MUS;1985;4
MUS;1986;2
MUS;1987;5
MUS;1988;5
MUS;1989;1
MUS;1990;4
MUS;1991;3
MUS;1992;5
MUS;1993;3
MUS;1994;3
MUS;1995;2
MUS;1996;6
MUS;1997;3
MUS;1998;3
MUS;1999;4
MUS;2000;7
MUS;2001;2
MUS;2002;5
MUS;2003;2
MUS;2004;1
MUS;2005;2
MUS;2006;0
MUS;2007;1
MUS;2008;3
MUS;2009;2
MUS;2010;2
MUS;2011;2
MUS;2012;3
MUS;2013;2
MUS;2014;2
MUS;2015;2
MUS;2016;2
MUS;2017;2
MUS;2018;3
MUS;2019;3
MUS;2020;9
