 

stn;time;tre200dx
SLFSPN;19961104;5.8
SLFSPN;19961105;-4.0
SLFSPN;19961106;0.2
SLFSPN;19961107;0.2
SLFSPN;19961108;-5.4
SLFSPN;19961109;-2.8
SLFSPN;19961110;-6.9
SLFSPN;19961111;-4.3
SLFSPN;19961112;-3.4
SLFSPN;19961113;-2.2
SLFSPN;19961114;-4.0
SLFSPN;19961115;-1.6
SLFSPN;19961116;-3.1
SLFSPN;19961117;-2.3
SLFSPN;19961118;-4.6
SLFSPN;19961119;-9.7
SLFSPN;19961120;-10.5
SLFSPN;19961121;-13.7
SLFSPN;19961122;-13.2
SLFSPN;19961123;-11.8
SLFSPN;19961124;-9.9
SLFSPN;19961125;-5.7
SLFSPN;19961126;-10.3
SLFSPN;19961127;-9.0
SLFSPN;19961128;-10.7
SLFSPN;19961129;-7.6
SLFSPN;19961130;-7.0
SLFSPN;19961201;-5.8
SLFSPN;19961202;-5.0
SLFSPN;19961203;-3.9
SLFSPN;19961204;-4.0
SLFSPN;19961205;-4.5
SLFSPN;19961206;-5.4
SLFSPN;19961207;-3.4
SLFSPN;19961208;-4.9
SLFSPN;19961209;-6.4
SLFSPN;19961210;-5.3
SLFSPN;19961211;-2.4
SLFSPN;19961212;-5.6
SLFSPN;19961213;-5.3
SLFSPN;19961214;-5.9
SLFSPN;19961215;-0.3
SLFSPN;19961216;2.3
SLFSPN;19961217;-2.5
SLFSPN;19961218;-0.7
SLFSPN;19961219;-2.0
SLFSPN;19961220;-5.7
SLFSPN;19961221;-6.2
SLFSPN;19961222;-5.4
SLFSPN;19961223;-2.9
SLFSPN;19961224;-7.1
SLFSPN;19961225;-8.7
SLFSPN;19961226;-8.6
SLFSPN;19961227;-7.1
SLFSPN;19961228;-15.5
SLFSPN;19961229;-12.1
SLFSPN;19961230;-15.6
SLFSPN;19961231;-14.0
SLFSPN;19970101;-9.4
SLFSPN;19970102;-10.4
SLFSPN;19970103;-7.4
SLFSPN;19970104;-9.0
SLFSPN;19970105;-8.9
SLFSPN;19970106;-9.3
SLFSPN;19970107;-6.5
SLFSPN;19970108;-9.7
SLFSPN;19970109;-7.6
SLFSPN;19970110;-1.8
SLFSPN;19970111;-5.8
SLFSPN;19970112;1.1
SLFSPN;19970113;5.3
SLFSPN;19970114;3.6
SLFSPN;19970115;-0.6
SLFSPN;19970116;-2.5
SLFSPN;19970117;-5.2
SLFSPN;19970118;-5.5
SLFSPN;19970119;-9.1
SLFSPN;19970120;-5.0
SLFSPN;19970121;2.5
SLFSPN;19970122;-3.2
SLFSPN;19970123;-5.0
SLFSPN;19970124;0.8
SLFSPN;19970125;-1.3
SLFSPN;19970126;-3.9
SLFSPN;19970127;-7.6
SLFSPN;19970128;-7.2
SLFSPN;19970129;2.4
SLFSPN;19970130;0.9
SLFSPN;19970131;-2.8
SLFSPN;19970201;-4.5
SLFSPN;19970202;-5.6
SLFSPN;19970203;-2.5
SLFSPN;19970204;-5.0
SLFSPN;19970205;-5.9
SLFSPN;19970206;-3.6
SLFSPN;19970207;2.6
SLFSPN;19970208;0.9
SLFSPN;19970209;-3.2
SLFSPN;19970210;-3.6
SLFSPN;19970211;-5.5
SLFSPN;19970212;-2.8
SLFSPN;19970213;-6.7
SLFSPN;19970214;-6.3
SLFSPN;19970215;-7.0
SLFSPN;19970216;-5.9
SLFSPN;19970217;-6.6
SLFSPN;19970218;-5.9
SLFSPN;19970219;-4.2
SLFSPN;19970220;-6.2
SLFSPN;19970221;-4.1
SLFSPN;19970222;4.0
SLFSPN;19970223;0.5
SLFSPN;19970224;-4.4
SLFSPN;19970225;-3.1
SLFSPN;19970226;-3.6
SLFSPN;19970227;-10.1
SLFSPN;19970228;1.0
