 

stn;time;rhs150m0
ANT;188101;140.6
ANT;188102;100.3
ANT;188103;84.9
ANT;188104;83.2
ANT;188105;81.8
ANT;188106;126.0
ANT;188107;55.4
ANT;188108;303.9
ANT;188109;279.6
ANT;188110;113.1
ANT;188111;60.8
ANT;188112;71.7
ANT;188201;20.4
ANT;188202;29.3
ANT;188203;73.5
ANT;188204;126.4
ANT;188205;127.0
ANT;188206;161.3
ANT;188207;150.5
ANT;188208;163.2
ANT;188209;471.9
ANT;188210;287.4
ANT;188211;53.8
ANT;188212;44.0
ANT;188301;90.5
ANT;188302;18.7
ANT;188303;116.5
ANT;188304;68.7
ANT;188305;155.7
ANT;188306;179.2
ANT;188307;92.4
ANT;188308;71.5
ANT;188309;171.6
ANT;188310;40.4
ANT;188311;39.5
ANT;188312;181.3
ANT;188401;13.7
ANT;188402;28.8
ANT;188403;24.4
ANT;188404;30.6
ANT;188405;75.8
ANT;188406;120.2
ANT;188407;92.1
ANT;188408;86.4
ANT;188409;200.9
ANT;188410;42.5
ANT;188411;22.6
ANT;188412;82.8
ANT;188501;46.8
ANT;188502;60.1
ANT;188503;17.5
ANT;188504;91.2
ANT;188505;87.9
ANT;188506;72.4
ANT;188507;57.4
ANT;188508;122.2
ANT;188509;281.7
ANT;188510;375.1
ANT;188511;102.4
ANT;188512;64.2
ANT;188601;85.9
ANT;188602;43.8
ANT;188603;38.2
ANT;188604;143.7
ANT;188605;202.3
ANT;188606;95.2
ANT;188607;182.9
ANT;188608;138.2
ANT;188609;40.2
ANT;188610;120.6
ANT;188611;254.5
ANT;188612;177.7
ANT;188701;28.1
ANT;188702;9.4
ANT;188703;110.4
ANT;188704;154.9
ANT;188705;157.1
ANT;188706;70.5
ANT;188707;110.1
ANT;188708;99.3
ANT;188709;183.1
ANT;188710;76.8
ANT;188711;65.3
ANT;188712;107.1
ANT;188801;115.4
ANT;188802;412.4
ANT;188803;174.8
ANT;188804;111.0
ANT;188805;53.3
ANT;188806;128.4
ANT;188807;255.4
ANT;188808;267.3
ANT;188809;133.5
ANT;188810;201.0
ANT;188811;108.0
ANT;188812;22.3
ANT;188901;31.9
ANT;188902;250.9
ANT;188903;86.4
ANT;188904;139.4
ANT;188905;47.7
ANT;188906;94.6
ANT;188907;83.6
ANT;188908;153.0
ANT;188909;84.2
ANT;188910;488.6
ANT;188911;25.0
ANT;188912;23.7
ANT;189001;92.0
ANT;189002;0.0
ANT;189003;68.8
ANT;189004;91.0
ANT;189005;123.4
ANT;189006;109.2
ANT;189007;191.2
ANT;189008;426.0
ANT;189009;110.0
ANT;189010;135.4
ANT;189011;91.9
ANT;189012;37.4
ANT;189101;76.2
ANT;189102;18.4
ANT;189103;81.5
ANT;189104;17.8
ANT;189105;124.0
ANT;189106;75.9
ANT;189107;327.5
ANT;189108;100.6
ANT;189109;120.4
ANT;189110;210.4
ANT;189111;62.6
ANT;189112;246.2
ANT;189201;91.4
ANT;189202;353.2
ANT;189203;100.1
ANT;189204;58.3
ANT;189205;34.2
ANT;189206;135.8
ANT;189207;88.3
ANT;189208;139.8
ANT;189209;161.7
ANT;189210;105.3
ANT;189211;28.5
ANT;189212;87.0
ANT;189301;216.0
ANT;189302;128.7
ANT;189303;31.1
ANT;189304;7.6
ANT;189305;75.2
ANT;189306;130.3
ANT;189307;185.5
ANT;189308;37.6
ANT;189309;193.6
ANT;189310;93.3
ANT;189311;68.8
ANT;189312;42.0
ANT;189401;1.8
ANT;189402;75.9
ANT;189403;113.8
ANT;189404;85.3
ANT;189405;113.8
ANT;189406;76.1
ANT;189407;178.7
ANT;189408;167.8
ANT;189409;90.8
ANT;189410;34.3
ANT;189411;55.8
ANT;189412;120.5
ANT;189501;193.8
ANT;189502;44.8
ANT;189503;93.4
ANT;189504;97.0
ANT;189505;155.4
ANT;189506;150.2
ANT;189507;79.4
ANT;189508;74.4
ANT;189509;6.2
ANT;189510;207.8
ANT;189511;47.3
ANT;189512;180.0
ANT;189601;39.9
ANT;189602;48.7
ANT;189603;79.6
ANT;189604;76.3
ANT;189605;24.2
ANT;189606;132.5
ANT;189607;141.8
ANT;189608;131.1
ANT;189609;214.9
ANT;189610;245.1
ANT;189611;55.3
ANT;189612;72.0
ANT;189701;68.9
ANT;189702;165.2
ANT;189703;142.0
ANT;189704;149.6
ANT;189705;184.5
ANT;189706;79.2
ANT;189707;118.2
ANT;189708;206.6
ANT;189709;365.2
ANT;189710;30.5
ANT;189711;36.6
ANT;189712;52.4
ANT;189801;10.7
ANT;189802;493.0
ANT;189803;258.2
ANT;189804;147.0
ANT;189805;294.6
ANT;189806;187.5
ANT;189807;94.0
ANT;189808;96.1
ANT;189809;14.8
ANT;189810;226.7
ANT;189811;342.9
ANT;189812;92.8
ANT;189901;360.2
ANT;189902;13.0
ANT;189903;107.6
ANT;189904;141.4
ANT;189905;168.2
ANT;189906;92.5
ANT;189907;36.4
ANT;189908;60.1
ANT;189909;170.9
ANT;189910;21.7
ANT;189911;8.7
ANT;189912;90.6
ANT;190001;218.2
ANT;190002;167.0
ANT;190003;53.8
ANT;190004;76.4
ANT;190005;154.0
ANT;190006;40.0
ANT;190007;187.0
ANT;190008;268.0
ANT;190009;9.7
ANT;190010;62.5
ANT;190011;147.2
ANT;190012;125.9
ANT;190101;116.2
ANT;190102;40.4
ANT;190103;151.8
ANT;190104;302.0
ANT;190105;57.4
ANT;190106;179.2
ANT;190107;125.3
ANT;190108;87.7
ANT;190109;135.2
ANT;190110;115.6
ANT;190111;42.0
ANT;190112;85.1
ANT;190201;87.9
ANT;190202;66.5
ANT;190203;320.3
ANT;190204;17.0
ANT;190205;129.7
ANT;190206;39.3
ANT;190207;100.3
ANT;190208;149.2
ANT;190209;100.3
ANT;190210;116.9
ANT;190211;33.1
ANT;190212;103.9
ANT;190301;69.5
ANT;190302;52.3
ANT;190303;102.3
ANT;190304;189.9
ANT;190305;197.1
ANT;190306;130.2
ANT;190307;178.3
ANT;190308;94.9
ANT;190309;128.9
ANT;190310;261.0
ANT;190311;241.0
ANT;190312;90.6
ANT;190401;57.1
ANT;190402;208.8
ANT;190403;194.7
ANT;190404;195.1
ANT;190405;215.7
ANT;190406;120.5
ANT;190407;105.2
ANT;190408;93.7
ANT;190409;89.8
ANT;190410;102.8
ANT;190411;101.9
ANT;190412;75.9
ANT;190501;115.5
ANT;190502;96.6
ANT;190503;112.7
ANT;190504;232.1
ANT;190505;214.9
ANT;190506;53.0
ANT;190507;64.5
ANT;190508;174.6
ANT;190509;181.4
ANT;190510;142.9
ANT;190511;200.5
ANT;190512;53.4
ANT;190601;106.2
