 

stn;time;rsd300y0
LTH;1882;4
LTH;1883;0
LTH;1884;0
LTH;1885;0
LTH;1886;4
LTH;1887;0
LTH;1888;3
LTH;1889;2
LTH;1890;2
LTH;1891;1
LTH;1892;1
LTH;1893;2
LTH;1894;3
LTH;1895;2
LTH;1896;3
LTH;1897;3
LTH;1898;1
LTH;1899;2
LTH;1900;4
LTH;1901;1
LTH;1902;2
LTH;1903;3
LTH;1904;0
LTH;1905;0
LTH;1906;3
LTH;1907;0
LTH;1908;1
LTH;1909;1
LTH;1910;5
LTH;1911;1
LTH;1912;1
LTH;1913;1
LTH;1914;4
LTH;1915;3
LTH;1916;2
LTH;1917;4
LTH;1918;1
LTH;1919;0
LTH;1920;0
LTH;1921;2
LTH;1922;2
LTH;1923;6
LTH;1924;2
LTH;1925;1
LTH;1926;1
LTH;1927;2
LTH;1928;2
LTH;1929;0
LTH;1930;2
LTH;1931;3
LTH;1932;2
LTH;1933;1
LTH;1934;4
LTH;1935;6
LTH;1936;4
LTH;1937;2
LTH;1938;5
LTH;1939;2
LTH;1940;6
LTH;1941;2
LTH;1942;2
LTH;1943;0
LTH;1944;2
LTH;1945;2
LTH;1946;2
LTH;1947;0
LTH;1948;2
LTH;1949;0
LTH;1950;4
LTH;1951;2
LTH;1952;3
LTH;1953;1
LTH;1954;3
LTH;1955;3
LTH;1956;2
LTH;1957;0
LTH;1958;3
LTH;1959;1
LTH;1960;3
LTH;1961;3
LTH;1962;3
LTH;1963;2
LTH;1964;2
LTH;1965;1
LTH;1966;3
LTH;1967;4
LTH;1968;3
LTH;1969;5
LTH;1970;0
