 

stn;time;rsd300y0
GSB;1900;6
GSB;1901;10
GSB;1902;5
GSB;1903;7
GSB;1904;6
GSB;1905;7
GSB;1906;8
GSB;1907;12
GSB;1908;6
GSB;1909;9
GSB;1910;9
GSB;1911;3
GSB;1912;5
GSB;1913;11
GSB;1914;14
GSB;1915;6
GSB;1916;4
GSB;1917;4
GSB;1918;16
GSB;1919;5
GSB;1920;12
GSB;1921;10
GSB;1922;14
GSB;1923;9
GSB;1924;11
GSB;1925;12
GSB;1926;13
GSB;1927;17
GSB;1928;19
GSB;1929;12
GSB;1930;18
GSB;1931;15
GSB;1932;19
GSB;1933;14
GSB;1934;14
GSB;1935;23
GSB;1936;16
GSB;1937;19
GSB;1938;15
GSB;1939;14
GSB;1940;22
GSB;1941;11
GSB;1942;12
GSB;1943;15
GSB;1944;19
GSB;1945;17
GSB;1946;16
GSB;1947;12
GSB;1948;7
GSB;1949;4
GSB;1950;7
GSB;1951;8
GSB;1952;10
GSB;1953;11
GSB;1954;13
GSB;1955;16
GSB;1956;9
GSB;1957;11
GSB;1958;18
GSB;1959;12
GSB;1960;15
GSB;1961;9
GSB;1962;15
GSB;1963;19
GSB;1964;12
GSB;1965;16
GSB;1966;14
GSB;1967;8
GSB;1968;11
GSB;1969;12
GSB;1970;12
GSB;1971;9
GSB;1972;14
GSB;1973;12
GSB;1974;14
GSB;1975;12
GSB;1976;15
GSB;1977;23
GSB;1978;17
GSB;1979;16
GSB;1980;11
GSB;1981;26
GSB;1982;22
GSB;1983;24
GSB;1984;19
GSB;1985;12
GSB;1986;33
GSB;1987;20
GSB;1988;24
GSB;1989;18
GSB;1990;19
GSB;1991;18
GSB;1992;19
GSB;1993;23
GSB;1994;26
GSB;1995;28
GSB;1996;20
GSB;1997;24
GSB;1998;18
GSB;1999;25
GSB;2000;22
GSB;2001;14
GSB;2002;29
GSB;2003;16
GSB;2004;21
GSB;2005;20
GSB;2006;20
GSB;2007;26
GSB;2008;19
GSB;2009;15
GSB;2010;16
GSB;2011;18
GSB;2012;15
GSB;2013;9
