 

stn;time;rti150yx
LOT;1961;19610905
LOT;1962;19620916
LOT;1963;19630502
LOT;1964;19640829
LOT;1965;19650518
LOT;1966;19660706
LOT;1967;19670715
LOT;1968;19680921
LOT;1969;19690618
LOT;1970;19700816
LOT;1971;19711014
LOT;1972;19721122
LOT;1973;19730623
LOT;1974;19740909
LOT;1975;19750823
LOT;1976;19760719
LOT;1977;19770629
LOT;1978;19780807
LOT;1979;19790921
LOT;1980;19801017
LOT;1981;19810928
LOT;1982;19820616
LOT;1983;19830901
LOT;1984;19840810
LOT;1985;19850507
LOT;1986;19860617
LOT;1987;19870615
LOT;1988;19880604
LOT;1989;19890808
LOT;1990;19901122
LOT;1991;19910511
LOT;1992;19921028
LOT;1993;19930710
LOT;1994;19940518
LOT;1995;19950808
LOT;1996;19960707
LOT;1997;19970828
LOT;1998;19980910
LOT;1999;19990512
LOT;2000;20000920
LOT;2001;20010715
LOT;2002;20020503
LOT;2003;20030716
LOT;2004;20040602
LOT;2005;20050821
LOT;2006;20060917
LOT;2007;20070807
LOT;2008;20080815
LOT;2009;20090808
LOT;2010;20100925
LOT;2011;20110629
LOT;2012;20120607
LOT;2013;20130531
LOT;2014;20140810
LOT;2015;20150501
LOT;2016;20160512
LOT;2017;20171214
LOT;2018;20180523
LOT;2019;20190728
LOT;2020;20200830
