 

stn;time;rti150yx
ROB;1959;19591028
ROB;1960;19600916
ROB;1961;19611109
ROB;1962;19620601
ROB;1963;19631116
ROB;1964;19640601
ROB;1965;19650822
ROB;1966;19661103
ROB;1967;19671116
ROB;1968;19680915
ROB;1969;19691112
ROB;1970;19701113
ROB;1971;19711109
ROB;1972;19720710
ROB;1973;19730714
ROB;1974;19740304
ROB;1975;19750915
ROB;1976;19761110
ROB;1977;19770111
ROB;1978;19780704
ROB;1979;19790921
ROB;1980;19801016
ROB;1981;19810526
ROB;1982;19820716
ROB;1983;19830515
ROB;1984;19840905
ROB;1985;19850825
ROB;1986;19860807
ROB;1987;19870718
ROB;1988;19881011
ROB;1989;19890404
ROB;1990;19901122
ROB;1991;19910929
ROB;1992;19920722
ROB;1993;19930913
ROB;1994;19940914
ROB;1995;19950913
ROB;1996;19961113
ROB;1997;19971106
ROB;1998;19980911
ROB;1999;19990920
ROB;2000;20000920
ROB;2001;20010610
ROB;2002;20021114
ROB;2003;20031031
ROB;2004;20040708
ROB;2005;20050718
ROB;2006;20061023
ROB;2007;20071123
ROB;2008;20081029
ROB;2009;20091130
ROB;2010;20101115
ROB;2011;20110918
ROB;2012;20121104
ROB;2013;20131023
ROB;2014;20141115
ROB;2015;20150116
ROB;2016;20160417
ROB;2017;20171211
ROB;2018;20181027
ROB;2019;20190404
ROB;2020;20200829
