 

stn;time;rhh150mx
VSTSN;201211;4.8
VSTSN;201212;5.1
VSTSN;201301;4.0
VSTSN;201302;6.6
VSTSN;201303;3.6
VSTSN;201304;4.1
VSTSN;201305;4.8
VSTSN;201306;12.3
VSTSN;201307;7.1
VSTSN;201308;13.6
VSTSN;201309;6.3
VSTSN;201310;8.7
VSTSN;201311;7.2
VSTSN;201312;1.9
VSTSN;201401;5.8
VSTSN;201402;6.6
VSTSN;201403;1.9
VSTSN;201404;4.0
VSTSN;201405;5.2
VSTSN;201406;8.9
VSTSN;201407;8.1
VSTSN;201408;12.3
