 

stn;time;rsd100m0
DLNOT;201605;2
DLNOT;201606;3
DLNOT;201607;2
DLNOT;201608;1
DLNOT;201609;2
DLNOT;201610;1
DLNOT;201611;3
DLNOT;201612;0
DLNOT;201701;0
DLNOT;201702;0
DLNOT;201703;2
DLNOT;201704;2
DLNOT;201705;3
DLNOT;201706;3
DLNOT;201707;7
DLNOT;201708;6
DLNOT;201709;1
DLNOT;201710;1
DLNOT;201711;4
DLNOT;201712;0
DLNOT;201801;3
DLNOT;201802;1
DLNOT;201803;0
DLNOT;201804;0
DLNOT;201805;1
DLNOT;201806;4
DLNOT;201807;2
DLNOT;201808;2
DLNOT;201809;1
DLNOT;201810;2
DLNOT;201811;0
DLNOT;201812;1
DLNOT;201901;3
DLNOT;201902;0
DLNOT;201903;2
DLNOT;201904;1
DLNOT;201905;4
DLNOT;201906;5
DLNOT;201907;4
DLNOT;201908;4
DLNOT;201909;2
DLNOT;201910;3
DLNOT;201911;1
DLNOT;201912;0
DLNOT;202001;0
DLNOT;202002;2
DLNOT;202003;1
DLNOT;202004;0
DLNOT;202005;2
DLNOT;202006;3
DLNOT;202007;2
DLNOT;202008;4
DLNOT;202009;0
DLNOT;202010;1
DLNOT;202011;2
DLNOT;202012;0
DLNOT;202101;2
DLNOT;202102;2
DLNOT;202103;0
DLNOT;202104;1
DLNOT;202105;4
