 

stn;time;rti150yx
WET;1937;19370716
WET;1938;19380702
WET;1939;19391117
WET;1940;19400219
WET;1941;19410907
WET;1942;19421031
WET;1943;19430925
WET;1944;19441107
WET;1945;19450211
WET;1946;19460613
WET;1947;19470708
WET;1948;19480619
WET;1949;19490718
WET;1950;19501116
WET;1951;19510211
WET;1952;19520905
WET;1953;19530625
WET;1954;19540821
WET;1955;19550111
WET;1956;19560303
WET;1957;19570224
WET;1958;19580216
WET;1959;19591028
WET;1960;19600818
WET;1961;19611211
WET;1962;19621215
WET;1963;19630817
WET;1964;19641116
WET;1965;19651212
WET;1966;19660506
WET;1967;19670220
WET;1968;19680904
WET;1969;19691113
WET;1970;19700318
WET;1971;19711121
WET;1972;19721116
WET;1973;19730717
WET;1974;19741128
WET;1975;19750811
WET;1976;19760709
WET;1977;19770818
WET;1978;19780807
WET;1979;19790921
WET;1980;19800708
WET;1981;19810718
WET;1982;19820926
WET;1983;19830910
WET;1984;19840905
WET;1985;19850825
WET;1986;19860706
WET;1987;19870718
WET;1988;19880820
WET;1989;19890622
WET;1990;19900214
WET;1991;19910616
WET;1992;19920315
WET;1993;19931008
WET;1994;19940914
WET;1995;19950828
WET;1996;19960519
WET;1997;19970828
WET;1998;19980911
WET;1999;19990521
WET;2000;20000920
WET;2001;20010715
WET;2002;20021116
WET;2003;20030617
WET;2004;20040708
WET;2005;20050822
WET;2006;20060916
WET;2007;20070816
WET;2008;20080906
WET;2009;20090717
WET;2010;20100530
WET;2011;20110717
WET;2012;20120603
WET;2013;20130419
WET;2014;20141105
WET;2015;20151120
WET;2016;20160616
WET;2017;20170831
WET;2018;20181029
WET;2019;20190820
WET;2020;20200829
