 

stn;time;rti150yx
ABG;1961;19610202
ABG;1962;19621215
ABG;1963;19631102
ABG;1964;19641007
ABG;1965;19650326
ABG;1966;19660505
ABG;1967;19671115
ABG;1968;19680914
ABG;1969;19690422
ABG;1970;19700203
ABG;1971;19711121
ABG;1972;19721208
ABG;1973;19730801
ABG;1974;19740925
ABG;1975;19750914
ABG;1976;19760909
ABG;1977;19770704
ABG;1978;19780807
ABG;1979;19791211
ABG;1980;19801007
ABG;1981;19810312
ABG;1982;19820622
ABG;1983;19831126
ABG;1984;19840923
ABG;1985;19850508
ABG;1986;19860123
ABG;1987;19870925
ABG;1988;19881010
ABG;1989;19890724
ABG;1990;19900627
ABG;1991;19911221
ABG;1992;19920831
ABG;1993;19930909
ABG;1994;19940912
ABG;1995;19950110
ABG;1996;19960727
ABG;1997;19970621
ABG;1998;19980904
ABG;1999;19990914
ABG;2000;20000511
ABG;2001;20010312
ABG;2002;20021114
ABG;2003;20030727
ABG;2004;20040113
ABG;2005;20050416
ABG;2006;20061208
ABG;2007;20070808
ABG;2008;20081231
ABG;2009;20091207
