 

stn;time;tre200dn
MMMAT;20120911;13.2
MMMAT;20120912;9.9
MMMAT;20120913;7.2
MMMAT;20120914;5.8
MMMAT;20120915;10.6
MMMAT;20120916;7.3
MMMAT;20120917;10.4
MMMAT;20120918;11.0
MMMAT;20120919;7.8
MMMAT;20120920;6.7
MMMAT;20120921;4.7
MMMAT;20120922;11.8
MMMAT;20120923;11.3
MMMAT;20120924;10.0
MMMAT;20120925;9.7
MMMAT;20120926;8.6
MMMAT;20120927;7.8
MMMAT;20120928;6.3
MMMAT;20120929;8.3
MMMAT;20120930;10.2
MMMAT;20121001;11.3
MMMAT;20121002;8.6
MMMAT;20121003;8.0
MMMAT;20121004;10.0
MMMAT;20121005;10.2
MMMAT;20121006;8.9
MMMAT;20121007;6.9
MMMAT;20121008;5.3
MMMAT;20121009;12.2
MMMAT;20121010;11.9
MMMAT;20121011;-
MMMAT;20121012;-
MMMAT;20121013;-
MMMAT;20121014;-
MMMAT;20121015;-
MMMAT;20121016;-
MMMAT;20121017;-
MMMAT;20121018;-
MMMAT;20121019;-
MMMAT;20121020;-
MMMAT;20121021;-
MMMAT;20121022;-
MMMAT;20121023;-
MMMAT;20121024;-
MMMAT;20121025;-
MMMAT;20121026;-
MMMAT;20121027;-
MMMAT;20121028;-
MMMAT;20121029;-
MMMAT;20121030;-
MMMAT;20121031;-
MMMAT;20121101;-
MMMAT;20121102;-
MMMAT;20121103;-
MMMAT;20121104;-
MMMAT;20121105;-
MMMAT;20121106;-
MMMAT;20121107;-
MMMAT;20121108;-
MMMAT;20121109;-
MMMAT;20121110;-
MMMAT;20121111;-
MMMAT;20121112;-
MMMAT;20121113;-
MMMAT;20121114;-
MMMAT;20121115;-
MMMAT;20121116;-
MMMAT;20121117;-
MMMAT;20121118;-
MMMAT;20121119;-
MMMAT;20121120;-
MMMAT;20121121;-
MMMAT;20121122;-
MMMAT;20121123;-
MMMAT;20121124;-
MMMAT;20121125;-
MMMAT;20121126;7.3
MMMAT;20121127;5.9
MMMAT;20121128;4.1
MMMAT;20121129;0.3
MMMAT;20121130;-1.6
MMMAT;20121201;-3.3
MMMAT;20121202;-2.0
MMMAT;20121203;-2.8
MMMAT;20121204;2.0
MMMAT;20121205;1.3
MMMAT;20121206;-3.0
MMMAT;20121207;-4.0
MMMAT;20121208;-5.2
MMMAT;20121209;-7.8
MMMAT;20121210;0.2
MMMAT;20121211;-2.5
MMMAT;20121212;-10.1
MMMAT;20121213;-8.2
MMMAT;20121214;-2.8
MMMAT;20121215;1.2
MMMAT;20121216;6.0
MMMAT;20121217;4.3
MMMAT;20121218;1.7
MMMAT;20121219;2.7
MMMAT;20121220;1.2
MMMAT;20121221;3.0
MMMAT;20121222;3.2
MMMAT;20121223;6.9
MMMAT;20121224;1.3
MMMAT;20121225;1.3
MMMAT;20121226;6.9
MMMAT;20121227;6.4
MMMAT;20121228;5.1
MMMAT;20121229;0.4
MMMAT;20121230;0.8
MMMAT;20121231;-0.7
MMMAT;20130101;-1.9
MMMAT;20130102;-1.3
MMMAT;20130103;-1.8
MMMAT;20130104;4.5
MMMAT;20130105;6.0
MMMAT;20130106;4.3
MMMAT;20130107;2.6
MMMAT;20130108;0.7
MMMAT;20130109;0.1
MMMAT;20130110;0.9
MMMAT;20130111;2.4
MMMAT;20130112;0.6
MMMAT;20130113;0.7
MMMAT;20130114;-0.2
MMMAT;20130115;-2.4
MMMAT;20130116;-3.2
MMMAT;20130117;-4.7
MMMAT;20130118;-6.8
MMMAT;20130119;-4.8
MMMAT;20130120;-2.5
MMMAT;20130121;-0.8
MMMAT;20130122;-5.0
MMMAT;20130123;-5.2
MMMAT;20130124;-3.6
MMMAT;20130125;-2.5
MMMAT;20130126;-4.7
MMMAT;20130127;-2.9
MMMAT;20130128;0.9
MMMAT;20130129;2.2
MMMAT;20130130;7.6
MMMAT;20130131;5.3
MMMAT;20130201;6.4
MMMAT;20130202;1.0
MMMAT;20130203;0.4
MMMAT;20130204;0.6
MMMAT;20130205;1.3
MMMAT;20130206;0.4
MMMAT;20130207;-1.3
MMMAT;20130208;-0.6
MMMAT;20130209;-3.2
MMMAT;20130210;-6.3
MMMAT;20130211;-4.5
MMMAT;20130212;-2.8
MMMAT;20130213;-7.1
MMMAT;20130214;-9.5
MMMAT;20130215;-2.0
MMMAT;20130216;-1.8
MMMAT;20130217;-2.2
MMMAT;20130218;-2.2
MMMAT;20130219;-4.4
MMMAT;20130220;-0.5
MMMAT;20130221;-
MMMAT;20130222;-4.7
MMMAT;20130223;-
MMMAT;20130224;-4.2
MMMAT;20130225;-6.2
MMMAT;20130226;-5.1
MMMAT;20130227;0.9
MMMAT;20130228;1.9
MMMAT;20130301;0.9
MMMAT;20130302;0.8
MMMAT;20130303;-1.9
MMMAT;20130304;-3.6
MMMAT;20130305;-3.1
MMMAT;20130306;-0.4
MMMAT;20130307;2.0
MMMAT;20130308;1.9
MMMAT;20130309;-
MMMAT;20130310;5.1
MMMAT;20130311;2.7
MMMAT;20130312;2.4
MMMAT;20130313;-1.3
MMMAT;20130314;-7.3
