 

stn;time;hns000mx
SCE;201705;0
SCE;201706;0
SCE;201707;0
SCE;201708;0
SCE;201709;0
SCE;201710;0
SCE;201711;16
SCE;201712;13
SCE;201801;2
SCE;201802;11
SCE;201803;6
SCE;201804;0
SCE;201805;0
SCE;201806;0
SCE;201807;0
SCE;201808;0
SCE;201809;0
SCE;201810;0
SCE;201811;2
SCE;201812;5
SCE;201901;15
SCE;201902;18
SCE;201903;9
SCE;201904;17
SCE;201905;12
SCE;201906;0
SCE;201907;0
SCE;201908;0
SCE;201909;0
SCE;201910;0
SCE;201911;9
SCE;201912;9
SCE;202001;7
SCE;202002;13
SCE;202003;2
SCE;202004;0
SCE;202005;0
SCE;202006;0
SCE;202007;0
SCE;202008;0
SCE;202009;0
SCE;202010;0
SCE;202011;2
SCE;202012;13
SCE;202101;13
SCE;202102;2
SCE;202103;13
