 

stn;time;rsd700m0
TIBIC;201202;0
TIBIC;201203;0
TIBIC;201204;0
TIBIC;201205;0
TIBIC;201206;0
TIBIC;201207;0
TIBIC;201208;0
TIBIC;201209;2
TIBIC;201210;0
TIBIC;201211;0
TIBIC;201212;0
TIBIC;201301;0
TIBIC;201302;0
TIBIC;201303;0
TIBIC;201304;0
TIBIC;201305;1
TIBIC;201306;0
TIBIC;201307;0
TIBIC;201308;1
TIBIC;201309;1
TIBIC;201310;0
TIBIC;201311;0
TIBIC;201312;1
TIBIC;201401;0
TIBIC;201402;0
TIBIC;201403;0
TIBIC;201404;0
TIBIC;201405;1
TIBIC;201406;0
TIBIC;201407;0
TIBIC;201408;0
TIBIC;201409;0
TIBIC;201410;2
TIBIC;201411;3
TIBIC;201412;0
TIBIC;201501;1
TIBIC;201502;0
TIBIC;201503;0
TIBIC;201504;0
TIBIC;201505;0
TIBIC;201506;0
TIBIC;201507;0
TIBIC;201508;0
TIBIC;201509;0
TIBIC;201510;0
TIBIC;201511;0
TIBIC;201512;0
TIBIC;201601;0
TIBIC;201602;0
TIBIC;201603;0
TIBIC;201604;0
TIBIC;201605;0
TIBIC;201606;1
TIBIC;201607;0
TIBIC;201608;0
TIBIC;201609;0
TIBIC;201610;0
TIBIC;201611;0
TIBIC;201612;0
