 

stn;time;rre002mx
IYOBV;200101;48.4
IYOBV;200102;4.6
IYOBV;200103;23.6
IYOBV;200104;28.4
IYOBV;200105;29.0
IYOBV;200106;46.2
IYOBV;200107;47.4
IYOBV;200108;44.4
IYOBV;200109;57.8
IYOBV;200110;13.6
IYOBV;200111;6.6
IYOBV;200112;3.4
IYOBV;200201;7.0
IYOBV;200202;4.6
IYOBV;200203;31.6
IYOBV;200204;27.0
IYOBV;200205;43.8
IYOBV;200206;30.0
IYOBV;200207;53.8
IYOBV;200208;30.6
IYOBV;200209;51.8
IYOBV;200210;12.8
IYOBV;200211;62.0
IYOBV;200212;12.0
IYOBV;200301;6.2
IYOBV;200302;3.2
IYOBV;200303;1.2
IYOBV;200304;14.2
IYOBV;200305;28.6
IYOBV;200306;16.6
IYOBV;200307;22.8
IYOBV;200308;96.8
IYOBV;200309;44.2
IYOBV;200310;48.2
IYOBV;200311;34.2
IYOBV;200312;24.4
IYOBV;200401;4.8
IYOBV;200402;13.4
IYOBV;200403;13.4
IYOBV;200404;9.0
IYOBV;200405;17.4
IYOBV;200406;40.8
IYOBV;200407;20.2
IYOBV;200408;26.8
IYOBV;200409;37.0
IYOBV;200410;31.2
IYOBV;200411;24.6
IYOBV;200412;10.6
IYOBV;200501;2.8
IYOBV;200502;1.8
IYOBV;200503;5.4
IYOBV;200504;22.4
IYOBV;200505;20.6
IYOBV;200506;31.0
IYOBV;200507;45.0
IYOBV;200508;21.2
IYOBV;200509;24.4
IYOBV;200510;31.4
IYOBV;200511;21.4
IYOBV;200512;12.4
IYOBV;200601;1.8
IYOBV;200602;15.0
IYOBV;200603;20.8
IYOBV;200604;22.4
IYOBV;200605;28.4
IYOBV;200606;26.2
IYOBV;200607;52.2
IYOBV;200608;33.2
IYOBV;200609;16.6
IYOBV;200610;24.2
IYOBV;200611;5.8
IYOBV;200612;18.6
IYOBV;200701;37.2
IYOBV;200702;11.4
IYOBV;200703;12.8
IYOBV;200704;8.8
IYOBV;200705;13.6
IYOBV;200706;58.6
IYOBV;200707;51.6
IYOBV;200708;42.4
IYOBV;200709;43.8
IYOBV;200710;3.4
IYOBV;200711;20.8
IYOBV;200712;5.2
IYOBV;200801;16.6
IYOBV;200802;6.8
IYOBV;200803;8.0
IYOBV;200804;55.4
IYOBV;200805;21.8
IYOBV;200806;33.4
IYOBV;200807;25.4
IYOBV;200808;23.2
IYOBV;200809;13.6
IYOBV;200810;53.2
IYOBV;200811;31.2
IYOBV;200812;34.4
IYOBV;200901;36.2
IYOBV;200902;12.6
IYOBV;200903;41.4
IYOBV;200904;21.6
IYOBV;200905;8.6
IYOBV;200906;52.2
IYOBV;200907;52.2
IYOBV;200908;41.8
IYOBV;200909;102.8
IYOBV;200910;6.6
IYOBV;200911;14.2
IYOBV;200912;58.4
IYOBV;201001;9.2
IYOBV;201002;12.0
IYOBV;201003;19.2
IYOBV;201004;7.0
IYOBV;201005;38.4
IYOBV;201006;25.4
IYOBV;201007;46.4
IYOBV;201008;35.8
IYOBV;201009;34.6
IYOBV;201010;39.8
IYOBV;201011;19.2
IYOBV;201012;17.8
IYOBV;201101;6.8
IYOBV;201102;1.4
IYOBV;201103;14.0
IYOBV;201104;2.8
IYOBV;201105;56.0
IYOBV;201106;37.4
IYOBV;201107;26.6
IYOBV;201108;24.0
IYOBV;201109;101.2
IYOBV;201110;20.4
IYOBV;201111;0.8
IYOBV;201112;12.6
IYOBV;201201;11.4
IYOBV;201202;2.6
IYOBV;201203;13.4
IYOBV;201204;25.0
IYOBV;201205;10.0
IYOBV;201206;40.0
IYOBV;201207;40.2
IYOBV;201208;46.8
IYOBV;201209;56.0
IYOBV;201210;45.8
IYOBV;201211;53.4
IYOBV;201212;20.0
IYOBV;201301;12.6
IYOBV;201302;7.4
IYOBV;201303;18.0
IYOBV;201304;17.4
IYOBV;201305;22.0
IYOBV;201306;78.4
