 

stn;time;fu3010m1
TGKAL;201901;48.2
TGKAL;201902;50.0
TGKAL;201903;70.2
TGKAL;201904;48.2
TGKAL;201905;53.6
TGKAL;201906;63.0
TGKAL;201907;46.4
TGKAL;201908;64.8
TGKAL;201909;53.6
TGKAL;201910;40.7
TGKAL;201911;48.2
TGKAL;201912;55.4
TGKAL;202001;48.2
TGKAL;202002;77.8
TGKAL;202003;57.2
TGKAL;202004;37.1
TGKAL;202005;44.3
TGKAL;202006;57.2
TGKAL;202007;38.9
TGKAL;202008;53.6
TGKAL;202009;42.5
TGKAL;202010;50.0
TGKAL;202011;27.7
TGKAL;202012;48.2
TGKAL;202101;40.7
TGKAL;202102;55.4
TGKAL;202103;61.2
