 

stn;time;hns000mx
BUC;201609;0
BUC;201610;0
BUC;201611;0
BUC;201612;0
BUC;201701;4
BUC;201702;0
BUC;201703;0
BUC;201704;0
BUC;201705;0
BUC;201706;0
BUC;201707;0
BUC;201708;0
BUC;201709;0
BUC;201710;0
BUC;201711;0
BUC;201712;8
BUC;201801;0
BUC;201802;3
BUC;201803;2
BUC;201804;0
BUC;201805;0
BUC;201806;0
BUC;201807;0
BUC;201808;0
BUC;201809;0
BUC;201810;0
BUC;201811;0
BUC;201812;5
BUC;201901;2
BUC;201902;1
BUC;201903;0
BUC;201904;0
BUC;201905;0
BUC;201906;0
BUC;201907;0
BUC;201908;0
BUC;201909;0
BUC;201910;0
BUC;201911;0
BUC;201912;7
BUC;202001;0
BUC;202002;6
BUC;202003;0
BUC;202004;0
BUC;202005;0
BUC;202006;0
BUC;202007;0
BUC;202008;0
BUC;202009;0
BUC;202010;0
BUC;202011;3
BUC;202012;1
BUC;202101;38
BUC;202102;5
BUC;202103;0
