 

stn;time;rre150y0
NEB;1973;1537.0
NEB;1974;1776.7
NEB;1975;1528.2
NEB;1976;1307.7
NEB;1977;2020.2
NEB;1978;1644.5
NEB;1979;1738.8
NEB;1980;1729.6
NEB;1981;1992.0
NEB;1982;1932.2
NEB;1983;1774.8
NEB;1984;1612.8
NEB;1985;1412.2
NEB;1986;1948.3
NEB;1987;1897.6
NEB;1988;2148.0
NEB;1989;1304.6
NEB;1990;1886.2
NEB;1991;1364.4
NEB;1992;1743.6
NEB;1993;1714.8
NEB;1994;1756.4
NEB;1995;2147.3
NEB;1996;1406.3
NEB;1997;1464.0
NEB;1998;1724.9
NEB;1999;2062.4
NEB;2000;1522.2
NEB;2001;2238.2
NEB;2002;2047.9
NEB;2003;1287.2
NEB;2004;1625.5
NEB;2005;1387.0
NEB;2006;2159.2
NEB;2007;2103.7
NEB;2008;1581.0
