 

stn;time;rhs150d0
CDF;19000101;0.9
CDF;19000102;0.0
CDF;19000103;21.0
CDF;19000104;10.5
CDF;19000105;1.9
CDF;19000106;0.0
CDF;19000107;0.8
CDF;19000108;2.4
CDF;19000109;6.6
CDF;19000110;8.0
CDF;19000111;5.8
CDF;19000112;0.8
CDF;19000113;0.0
CDF;19000114;0.0
CDF;19000115;7.7
CDF;19000116;17.4
CDF;19000117;31.4
CDF;19000118;8.1
CDF;19000119;0.8
CDF;19000120;0.0
CDF;19000121;4.2
CDF;19000122;1.6
CDF;19000123;0.0
CDF;19000124;16.3
CDF;19000125;8.0
CDF;19000126;0.0
CDF;19000127;10.7
CDF;19000128;0.0
CDF;19000129;1.1
CDF;19000130;1.5
CDF;19000131;0.0
CDF;19000201;1.4
CDF;19000202;1.8
CDF;19000203;0.0
CDF;19000204;0.0
CDF;19000205;0.0
CDF;19000206;5.2
CDF;19000207;0.0
CDF;19000208;0.0
CDF;19000209;2.0
CDF;19000210;0.0
CDF;19000211;1.2
CDF;19000212;18.3
CDF;19000213;9.8
CDF;19000214;13.7
CDF;19000215;0.4
CDF;19000216;5.3
CDF;19000217;0.0
CDF;19000218;3.7
CDF;19000219;11.3
CDF;19000220;5.6
CDF;19000221;6.5
CDF;19000222;2.7
CDF;19000223;1.1
CDF;19000224;0.0
CDF;19000225;0.0
CDF;19000226;10.1
CDF;19000227;2.0
CDF;19000228;2.3
CDF;19000301;5.2
CDF;19000302;1.1
CDF;19000303;5.2
CDF;19000304;2.8
CDF;19000305;0.0
CDF;19000306;0.0
CDF;19000307;0.0
CDF;19000308;0.0
CDF;19000309;0.0
CDF;19000310;0.0
CDF;19000311;0.7
CDF;19000312;0.0
CDF;19000313;1.0
CDF;19000314;1.5
CDF;19000315;0.0
CDF;19000316;0.0
CDF;19000317;1.6
CDF;19000318;0.0
CDF;19000319;0.0
CDF;19000320;1.1
CDF;19000321;0.0
CDF;19000322;0.4
CDF;19000323;11.6
CDF;19000324;4.1
CDF;19000325;0.9
CDF;19000326;0.7
CDF;19000327;6.2
CDF;19000328;0.0
CDF;19000329;1.1
CDF;19000330;2.6
CDF;19000331;1.1
CDF;19000401;0.6
CDF;19000402;2.5
CDF;19000403;0.0
CDF;19000404;7.5
CDF;19000405;3.5
CDF;19000406;0.4
CDF;19000407;4.0
CDF;19000408;8.5
CDF;19000409;1.0
CDF;19000410;0.4
CDF;19000411;4.7
CDF;19000412;6.5
CDF;19000413;11.5
CDF;19000414;0.0
CDF;19000415;0.0
CDF;19000416;8.2
CDF;19000417;0.3
CDF;19000418;0.2
CDF;19000419;0.0
CDF;19000420;0.0
CDF;19000421;0.0
CDF;19000422;0.0
CDF;19000423;0.0
CDF;19000424;2.5
CDF;19000425;0.0
CDF;19000426;0.0
CDF;19000427;6.9
CDF;19000428;0.0
CDF;19000429;2.9
CDF;19000430;0.3
CDF;19000501;0.0
CDF;19000502;4.2
CDF;19000503;1.0
CDF;19000504;0.0
CDF;19000505;0.0
CDF;19000506;0.1
CDF;19000507;15.4
CDF;19000508;9.8
CDF;19000509;0.6
CDF;19000510;2.6
CDF;19000511;0.5
CDF;19000512;0.3
CDF;19000513;5.8
CDF;19000514;15.3
CDF;19000515;1.1
CDF;19000516;0.0
CDF;19000517;0.0
CDF;19000518;0.0
CDF;19000519;0.0
CDF;19000520;0.0
CDF;19000521;0.0
CDF;19000522;0.0
CDF;19000523;12.0
CDF;19000524;1.1
CDF;19000525;2.5
CDF;19000526;1.1
CDF;19000527;0.1
CDF;19000528;0.0
CDF;19000529;0.0
CDF;19000530;3.5
CDF;19000531;2.1
CDF;19000601;0.2
CDF;19000602;0.0
CDF;19000603;0.0
CDF;19000604;0.0
CDF;19000605;0.0
CDF;19000606;1.1
CDF;19000607;0.1
CDF;19000608;0.0
CDF;19000609;0.0
CDF;19000610;0.0
CDF;19000611;0.0
CDF;19000612;24.4
CDF;19000613;2.7
CDF;19000614;0.0
CDF;19000615;1.4
CDF;19000616;2.4
CDF;19000617;0.0
CDF;19000618;0.7
CDF;19000619;0.0
CDF;19000620;10.7
CDF;19000621;2.8
CDF;19000622;2.6
CDF;19000623;0.0
CDF;19000624;0.0
CDF;19000625;2.3
CDF;19000626;17.2
CDF;19000627;0.0
CDF;19000628;0.0
CDF;19000629;0.0
CDF;19000630;0.0
CDF;19000701;0.0
CDF;19000702;5.6
CDF;19000703;23.6
CDF;19000704;5.0
CDF;19000705;2.4
CDF;19000706;5.8
CDF;19000707;18.4
CDF;19000708;2.2
CDF;19000709;0.3
CDF;19000710;0.0
CDF;19000711;0.0
CDF;19000712;0.0
CDF;19000713;0.8
CDF;19000714;0.0
CDF;19000715;0.0
CDF;19000716;0.0
CDF;19000717;0.0
CDF;19000718;0.0
CDF;19000719;1.9
CDF;19000720;0.0
CDF;19000721;0.0
CDF;19000722;5.4
CDF;19000723;0.0
CDF;19000724;0.0
CDF;19000725;0.0
CDF;19000726;0.0
CDF;19000727;0.3
CDF;19000728;0.0
CDF;19000729;9.9
CDF;19000730;18.0
CDF;19000731;0.0
CDF;19000801;0.0
CDF;19000802;0.2
CDF;19000803;6.1
CDF;19000804;0.0
CDF;19000805;1.5
CDF;19000806;2.2
CDF;19000807;47.7
CDF;19000808;2.9
CDF;19000809;0.3
CDF;19000810;0.5
CDF;19000811;1.1
CDF;19000812;0.0
CDF;19000813;0.0
CDF;19000814;0.0
CDF;19000815;0.0
CDF;19000816;0.0
CDF;19000817;6.8
CDF;19000818;0.0
CDF;19000819;0.0
CDF;19000820;9.9
CDF;19000821;20.5
CDF;19000822;3.5
CDF;19000823;11.8
CDF;19000824;15.3
CDF;19000825;0.2
CDF;19000826;7.4
CDF;19000827;5.9
CDF;19000828;6.3
CDF;19000829;0.1
CDF;19000830;0.0
CDF;19000831;0.0
CDF;19000901;0.0
CDF;19000902;11.8
CDF;19000903;0.8
CDF;19000904;0.0
CDF;19000905;0.0
CDF;19000906;0.0
CDF;19000907;1.0
CDF;19000908;1.4
CDF;19000909;0.0
CDF;19000910;0.0
CDF;19000911;0.0
CDF;19000912;0.0
CDF;19000913;0.0
CDF;19000914;0.0
CDF;19000915;0.0
CDF;19000916;0.0
CDF;19000917;26.2
CDF;19000918;8.2
CDF;19000919;14.0
CDF;19000920;0.0
CDF;19000921;0.0
CDF;19000922;0.0
CDF;19000923;4.0
CDF;19000924;4.8
CDF;19000925;6.4
CDF;19000926;0.4
CDF;19000927;6.8
CDF;19000928;8.3
CDF;19000929;1.9
CDF;19000930;1.9
CDF;19001001;0.0
CDF;19001002;9.0
CDF;19001003;6.4
CDF;19001004;4.2
CDF;19001005;1.7
CDF;19001006;0.0
CDF;19001007;0.0
CDF;19001008;0.0
CDF;19001009;0.0
CDF;19001010;7.7
CDF;19001011;0.0
CDF;19001012;0.0
CDF;19001013;0.3
CDF;19001014;6.6
CDF;19001015;0.0
CDF;19001016;0.0
CDF;19001017;7.2
CDF;19001018;5.5
CDF;19001019;0.0
CDF;19001020;1.1
CDF;19001021;0.4
CDF;19001022;0.4
CDF;19001023;0.0
CDF;19001024;0.0
CDF;19001025;0.0
CDF;19001026;5.4
CDF;19001027;1.6
CDF;19001028;3.7
CDF;19001029;18.7
CDF;19001030;0.0
CDF;19001031;0.0
CDF;19001101;6.6
CDF;19001102;0.4
CDF;19001103;2.5
CDF;19001104;2.6
CDF;19001105;0.0
CDF;19001106;4.5
CDF;19001107;11.5
