 

stn;time;rre150y0
BEF;1961;1367.3
BEF;1962;1575.9
BEF;1963;1442.5
BEF;1964;1509.6
BEF;1965;2113.0
BEF;1966;1990.2
BEF;1967;1662.1
BEF;1968;1515.5
BEF;1969;1494.2
BEF;1970;1828.2
BEF;1971;1324.4
BEF;1972;1286.4
BEF;1973;1330.4
BEF;1974;1594.2
BEF;1975;1505.9
BEF;1976;1332.7
BEF;1977;1696.9
BEF;1978;1663.8
BEF;1979;1766.5
BEF;1980;1596.9
BEF;1981;1833.9
BEF;1982;1438.3
BEF;1983;1508.0
BEF;1984;1641.7
BEF;1985;1521.9
BEF;1986;1835.3
BEF;1987;1645.9
BEF;1988;1926.3
BEF;1989;1468.6
BEF;1990;1735.3
BEF;1991;1326.7
BEF;1992;1602.6
