 

stn;time;rti150yx
LAN;1909;19090711
LAN;1910;19100119
LAN;1911;19110921
LAN;1912;19120624
LAN;1913;19131116
LAN;1914;19140109
LAN;1915;19150723
LAN;1916;19161231
LAN;1917;19171010
LAN;1918;19180803
LAN;1919;19191223
LAN;1920;19200727
LAN;1921;19211103
LAN;1922;19220715
LAN;1923;19231013
LAN;1924;19240508
LAN;1925;19250924
LAN;1926;19261121
LAN;1927;19270925
LAN;1928;19281021
LAN;1929;19290706
LAN;1930;19300723
LAN;1931;19310707
LAN;1932;19320507
LAN;1933;19330715
LAN;1934;19340803
LAN;1935;19351028
LAN;1936;19361203
LAN;1937;19370823
LAN;1938;19380602
LAN;1939;19391117
LAN;1940;19400529
LAN;1941;19410812
LAN;1942;19420612
LAN;1943;19430925
LAN;1944;19441107
LAN;1945;19450521
LAN;1946;19460613
LAN;1947;19470708
LAN;1948;19480619
LAN;1949;19490102
LAN;1950;19501122
LAN;1951;19510120
LAN;1952;19521110
LAN;1953;19530624
LAN;1954;19540821
LAN;1955;19550208
LAN;1956;19561006
LAN;1957;19570813
LAN;1958;19581017
LAN;1959;19590501
LAN;1960;19600818
LAN;1961;19611211
LAN;1962;19621221
LAN;1963;19630817
LAN;1964;19641008
LAN;1965;19650610
LAN;1966;19660506
LAN;1967;19670810
LAN;1968;19680904
LAN;1969;19691114
LAN;1970;19700809
LAN;1971;19711109
LAN;1972;19721022
LAN;1973;19731115
LAN;1974;19740118
LAN;1975;19750811
LAN;1976;19760928
LAN;1977;19770731
LAN;1978;19780807
LAN;1979;19790921
LAN;1980;19800708
LAN;1981;19810526
LAN;1982;19820926
LAN;1983;19830521
LAN;1984;19840905
LAN;1985;19850825
LAN;1986;19860706
LAN;1987;19870608
LAN;1988;19880820
LAN;1989;19890801
LAN;1990;19900214
LAN;1991;19910926
LAN;1992;19920315
LAN;1993;19930710
LAN;1994;19940810
LAN;1995;19950110
LAN;1996;19960913
LAN;1997;19970828
LAN;1998;19980911
LAN;1999;19990521
LAN;2000;20000317
LAN;2001;20010222
LAN;2002;20020811
LAN;2003;20031031
LAN;2004;20040708
LAN;2005;20050822
LAN;2006;20060916
LAN;2007;20071110
LAN;2008;20080713
LAN;2009;20090717
LAN;2010;20100805
LAN;2011;20111008
LAN;2012;20121009
LAN;2013;20130601
