 

stn;time;tre200y0
DLWOL;1958;9.4
DLWOL;1959;10.1
DLWOL;1960;9.5
DLWOL;1961;10.4
DLWOL;1962;8.4
DLWOL;1963;8.5
DLWOL;1964;9.7
DLWOL;1965;8.9
DLWOL;1966;9.9
DLWOL;1967;9.6
DLWOL;1968;9.3
DLWOL;1969;9.0
DLWOL;1970;9.0
DLWOL;1971;9.1
DLWOL;1972;8.7
DLWOL;1973;9.1
DLWOL;1974;9.8
DLWOL;1975;9.8
DLWOL;1976;9.7
DLWOL;1977;9.9
DLWOL;1978;8.8
DLWOL;1979;9.4
DLWOL;1980;8.7
DLWOL;1981;9.5
DLWOL;1982;10.0
DLWOL;1983;10.1
DLWOL;1984;9.1
DLWOL;1985;8.7
DLWOL;1986;9.3
DLWOL;1987;9.2
DLWOL;1988;10.2
DLWOL;1989;10.2
DLWOL;1990;10.4
DLWOL;1991;9.7
DLWOL;1992;10.4
DLWOL;1993;10.0
DLWOL;1994;11.3
DLWOL;1995;10.1
DLWOL;1996;9.0
DLWOL;1997;10.2
DLWOL;1998;10.1
DLWOL;1999;10.4
DLWOL;2000;11.0
DLWOL;2001;10.0
DLWOL;2002;10.1
DLWOL;2003;10.0
DLWOL;2004;9.3
DLWOL;2005;9.3
DLWOL;2006;9.8
DLWOL;2007;10.1
DLWOL;2008;9.7
DLWOL;2009;9.7
DLWOL;2010;8.8
DLWOL;2011;10.4
DLWOL;2012;9.8
DLWOL;2013;9.5
DLWOL;2014;10.8
DLWOL;2015;10.6
DLWOL;2016;10.0
DLWOL;2017;10.0
DLWOL;2018;11.2
DLWOL;2019;10.6
DLWOL;2020;11.0
