 

stn;time;rre150yx
SNG;1951;52.1
SNG;1952;38.4
SNG;1953;44.2
SNG;1954;56.9
SNG;1955;28.9
SNG;1956;58.8
SNG;1957;35.2
SNG;1958;61.6
SNG;1959;31.4
SNG;1960;35.4
SNG;1961;38.8
SNG;1962;47.5
SNG;1963;48.7
SNG;1964;44.3
SNG;1965;39.5
SNG;1966;32.1
SNG;1967;33.1
SNG;1968;90.2
SNG;1969;30.1
SNG;1970;36.6
SNG;1971;36.3
SNG;1972;59.1
SNG;1973;46.2
SNG;1974;42.6
SNG;1975;41.5
SNG;1976;49.2
SNG;1977;44.8
SNG;1978;73.5
SNG;1979;43.0
SNG;1980;35.6
SNG;1981;39.1
SNG;1982;78.3
SNG;1983;40.1
SNG;1984;39.3
SNG;1985;26.7
SNG;1986;75.5
SNG;1987;76.0
SNG;1988;46.2
SNG;1989;37.0
SNG;1990;52.8
SNG;1991;53.0
SNG;1992;51.4
SNG;1993;54.0
SNG;1994;99.8
SNG;1995;52.3
SNG;1996;34.0
SNG;1997;44.8
SNG;1998;56.7
SNG;1999;87.4
SNG;2000;43.9
SNG;2001;38.7
SNG;2002;39.9
SNG;2003;39.7
SNG;2004;42.9
SNG;2005;36.4
SNG;2006;55.1
SNG;2007;75.3
SNG;2008;54.5
SNG;2009;58.7
SNG;2010;61.6
SNG;2011;39.7
SNG;2012;30.8
SNG;2013;55.4
SNG;2014;37.1
SNG;2015;51.9
SNG;2016;71.9
SNG;2017;48.1
SNG;2018;45.0
SNG;2019;38.5
SNG;2020;36.3
